danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.618,0.955,0.00221,3.09e-06,0.79,150.034,0,Energetic Dance Tracks
0.618,0.808,0.115,2.31e-06,0.49,100.037,0,Energetic Dance Tracks
0.618,0.552,0.176,0.0,0.586,81.975,0,Energetic Dance Tracks
0.618,0.764,0.228,0.0,0.479,107.452,0,Energetic Dance Tracks
0.618,0.764,0.379,0.000211,0.447,87.012,0,Energetic Dance Tracks
0.618,0.938,0.0179,0.0,0.875,91.455,0,Energetic Dance Tracks
0.618,0.83,0.0682,0.0,0.443,82.885,0,Energetic Dance Tracks
0.618,0.844,0.0178,0.000126,0.697,84.411,0,Energetic Dance Tracks
0.743,0.611,0.0838,0.0,0.159,74.185,0,Energetic Dance Tracks
0.743,0.765,0.0444,0.0417,0.34,114.991,0,Energetic Dance Tracks
0.743,0.636,0.333,0.000216,0.784,100.511,0,Energetic Dance Tracks
0.743,0.651,0.0143,0.0,0.467,82.022,0,Energetic Dance Tracks
0.743,0.655,0.114,0.0,0.785,172.031,0,Energetic Dance Tracks
0.743,0.571,0.24,0.0,0.495,119.054,0,Energetic Dance Tracks
0.743,0.714,0.0126,0.0,0.749,138.595,0,Energetic Dance Tracks
0.743,0.735,0.00389,0.0,0.631,104.979,0,Energetic Dance Tracks
0.743,0.77,0.0567,0.0,0.744,94.879,0,Energetic Dance Tracks
0.743,0.87,0.0595,0.0,0.884,99.079,0,Energetic Dance Tracks
0.743,0.837,0.0172,0.0,0.263,103.072,0,Energetic Dance Tracks
0.868,0.964,0.0467,1.51e-05,0.868,98.913,0,Energetic Dance Tracks
0.868,0.623,0.0249,0.0,0.498,105.446,0,Energetic Dance Tracks
0.868,0.638,0.146,0.0565,0.459,126.03,0,Energetic Dance Tracks
0.868,0.538,0.269,3.34e-06,0.732,99.968,0,Energetic Dance Tracks
0.868,0.55,0.183,0.0,0.464,117.943,0,Energetic Dance Tracks
0.868,0.452,0.0481,0.000182,0.241,107.538,0,Energetic Dance Tracks
0.868,0.657,0.197,0.0,0.508,125.905,0,Energetic Dance Tracks
0.868,0.657,0.0158,0.0,0.436,162.867,0,Energetic Dance Tracks
0.868,0.805,0.126,0.0,0.544,143.983,0,Energetic Dance Tracks
0.868,0.795,0.0012,0.0193,0.819,166.0,0,Energetic Dance Tracks
0.868,0.916,0.464,0.0,0.729,102.827,0,Energetic Dance Tracks
0.868,0.548,0.233,2.67e-06,0.557,139.999,0,Energetic Dance Tracks
0.612,0.758,0.309,0.0,0.579,128.015,0,Energetic Dance Tracks
0.612,0.795,0.0475,0.0,0.29,75.04,0,Energetic Dance Tracks
0.612,0.765,0.122,0.0,0.553,122.021,0,Energetic Dance Tracks
0.612,0.884,0.00516,0.0,0.626,119.991,0,Energetic Dance Tracks
0.612,0.791,0.224,0.0,0.786,133.977,0,Energetic Dance Tracks
0.612,0.731,0.0699,0.0,0.56,106.982,0,Energetic Dance Tracks
0.612,0.848,0.00916,0.0,0.719,120.996,0,Energetic Dance Tracks
0.612,0.807,0.0961,0.0,0.617,79.999,0,Energetic Dance Tracks
0.612,0.961,0.107,4.17e-05,0.867,129.873,0,Energetic Dance Tracks
0.612,0.799,0.00898,0.0,0.687,125.976,0,Energetic Dance Tracks
0.612,0.663,0.00931,0.0152,0.558,100.178,0,Energetic Dance Tracks
0.612,0.579,0.286,0.0,0.73,86.286,0,Energetic Dance Tracks
0.612,0.865,0.0639,0.0,0.643,121.972,0,Energetic Dance Tracks
0.737,0.723,0.0864,4.47e-06,0.555,148.113,0,Energetic Dance Tracks
0.737,0.802,0.468,0.0,0.682,144.015,0,Energetic Dance Tracks
0.737,0.726,0.689,0.0,0.887,127.926,0,Energetic Dance Tracks
0.737,0.564,0.436,0.0,0.528,90.0,0,Energetic Dance Tracks
0.737,0.59,0.0999,0.0,0.828,93.932,0,Energetic Dance Tracks
0.737,0.728,0.0392,0.0,0.587,144.964,0,Energetic Dance Tracks
0.737,0.636,0.262,0.0,0.537,100.033,0,Energetic Dance Tracks
0.737,0.624,0.251,0.00295,0.651,107.959,0,Energetic Dance Tracks
0.737,0.709,0.333,0.0,0.556,125.997,0,Energetic Dance Tracks
0.737,0.86,0.11,1.94e-06,0.656,93.989,0,Energetic Dance Tracks
0.737,0.258,0.259,2.71e-06,0.83,61.028,0,Energetic Dance Tracks
0.737,0.766,0.31,6.63e-06,0.662,93.956,0,Energetic Dance Tracks
0.737,0.867,0.0398,0.0,0.506,98.05,0,Energetic Dance Tracks
0.737,0.846,0.00614,0.0,0.546,87.981,0,Energetic Dance Tracks
0.862,0.685,0.0342,0.0,0.672,100.024,0,Energetic Dance Tracks
0.862,0.742,0.00376,0.00855,0.511,127.91,0,Energetic Dance Tracks
0.862,0.763,0.17,0.0,0.893,99.998,0,Energetic Dance Tracks
0.862,0.631,0.291,0.000209,0.841,128.978,0,Energetic Dance Tracks
0.862,0.65,0.0207,0.0,0.658,131.194,0,Energetic Dance Tracks
0.862,0.619,0.0403,0.0,0.624,148.059,0,Energetic Dance Tracks
0.862,0.525,0.0367,6.34e-06,0.506,103.531,0,Energetic Dance Tracks
0.862,0.235,0.0241,0.0,0.398,150.062,0,Energetic Dance Tracks
0.606,0.844,0.11,2.86e-06,0.585,118.967,0,Energetic Dance Tracks
0.606,0.591,0.0756,0.0,0.477,95.802,0,Energetic Dance Tracks
0.606,0.957,0.00117,0.000295,0.603,105.105,0,Energetic Dance Tracks
0.606,0.883,0.00872,0.0,0.608,128.053,0,Energetic Dance Tracks
0.606,0.887,0.000242,0.0,0.903,119.974,0,Energetic Dance Tracks
0.606,0.711,0.243,0.0557,0.636,130.044,0,Energetic Dance Tracks
0.606,0.959,0.0714,0.0,0.734,116.014,0,Energetic Dance Tracks
0.606,0.885,0.00825,0.0,0.855,102.992,0,Energetic Dance Tracks
0.606,0.784,0.435,0.0,0.48,80.985,0,Energetic Dance Tracks
0.606,0.699,0.343,1.89e-06,0.509,83.701,0,Energetic Dance Tracks
0.606,0.75,0.00264,0.000788,0.771,126.316,0,Energetic Dance Tracks
0.606,0.737,0.134,0.0,0.65,82.966,0,Energetic Dance Tracks
0.606,0.757,0.0157,0.000205,0.588,103.051,0,Energetic Dance Tracks
0.731,0.703,0.111,0.0,0.595,138.111,0,Energetic Dance Tracks
0.731,0.405,0.0899,0.0,0.591,125.96,0,Energetic Dance Tracks
0.731,0.622,0.176,0.0,0.445,82.494,0,Energetic Dance Tracks
0.731,0.572,0.105,0.00012,0.947,154.038,0,Energetic Dance Tracks
0.731,0.734,0.0382,1.67e-06,0.797,101.008,0,Energetic Dance Tracks
0.731,0.772,0.0407,0.0,0.928,110.04,0,Energetic Dance Tracks
0.731,0.861,0.0193,0.0,0.759,127.922,0,Energetic Dance Tracks
0.731,0.817,0.0196,6.13e-06,0.661,130.032,0,Energetic Dance Tracks
0.731,0.845,0.0132,0.0,0.484,101.085,0,Energetic Dance Tracks
0.731,0.774,0.434,3.34e-06,0.22,100.005,0,Energetic Dance Tracks
0.731,0.686,0.054,0.0,0.458,121.991,0,Energetic Dance Tracks
0.731,0.927,0.015,0.0,0.676,143.987,0,Energetic Dance Tracks
0.731,0.804,0.172,0.00028,0.957,107.383,0,Energetic Dance Tracks
0.731,0.612,0.000472,0.0,0.458,74.993,0,Energetic Dance Tracks
0.731,0.71,0.0382,9.92e-05,0.633,111.024,0,Energetic Dance Tracks
0.731,0.818,0.0517,0.0,0.812,120.993,0,Energetic Dance Tracks
0.856,0.609,0.00801,8.15e-05,0.928,114.988,0,Energetic Dance Tracks
0.856,0.527,0.392,0.0,0.386,98.052,0,Energetic Dance Tracks
0.856,0.694,0.371,0.0,0.489,122.08,0,Energetic Dance Tracks
0.856,0.84,0.0915,0.0,0.948,97.999,0,Energetic Dance Tracks
0.856,0.632,0.193,0.0,0.697,112.009,0,Energetic Dance Tracks
0.856,0.564,0.00327,0.0,0.483,77.972,0,Energetic Dance Tracks
0.856,0.618,0.0303,0.0,0.391,81.993,0,Energetic Dance Tracks
0.856,0.755,0.355,0.000621,0.842,123.883,0,Energetic Dance Tracks
0.856,0.719,0.0389,9.03e-06,0.37,146.032,0,Energetic Dance Tracks
0.856,0.509,0.00807,0.0,0.863,107.91,0,Energetic Dance Tracks
0.856,0.804,0.311,0.0,0.83,107.377,0,Energetic Dance Tracks
0.856,0.572,0.0136,1.55e-06,0.454,82.445,0,Energetic Dance Tracks
0.856,0.653,0.178,0.0,0.471,97.017,0,Energetic Dance Tracks
0.6,0.827,0.0326,0.214,0.843,124.984,0,Energetic Dance Tracks
0.6,0.597,0.12,0.0,0.476,81.752,0,Energetic Dance Tracks
0.6,0.683,0.097,1.35e-06,0.489,102.036,0,Energetic Dance Tracks
0.6,0.624,0.385,0.0,0.529,90.036,0,Energetic Dance Tracks
0.6,0.636,0.279,0.0,0.351,86.997,0,Energetic Dance Tracks
0.6,0.583,0.0918,0.0,0.763,126.517,0,Energetic Dance Tracks
0.6,0.867,0.0072,6.25e-05,0.619,118.032,0,Energetic Dance Tracks
0.6,0.885,0.0157,6.02e-06,0.736,105.003,0,Energetic Dance Tracks
0.6,0.792,0.121,0.0,0.718,97.522,0,Energetic Dance Tracks
0.6,0.851,0.00556,1.11e-05,0.724,98.007,0,Energetic Dance Tracks
0.6,0.629,0.417,2.23e-06,0.865,90.681,0,Energetic Dance Tracks
0.6,0.792,0.00321,4.84e-05,0.399,80.059,0,Energetic Dance Tracks
0.725,0.733,0.508,0.0,0.843,100.311,0,Energetic Dance Tracks
0.725,0.874,0.00262,0.000412,0.748,127.985,0,Energetic Dance Tracks
0.725,0.79,0.0711,1.14e-06,0.763,175.988,0,Energetic Dance Tracks
0.725,0.803,0.013,3.66e-05,0.403,117.391,0,Energetic Dance Tracks
0.725,0.595,0.0932,0.0,0.248,91.795,0,Energetic Dance Tracks
0.725,0.79,0.346,0.0,0.815,157.99,0,Energetic Dance Tracks
0.725,0.64,0.0281,0.0,0.915,166.028,0,Energetic Dance Tracks
0.725,0.668,0.0932,2.33e-06,0.566,82.966,0,Energetic Dance Tracks
0.725,0.708,0.152,0.0,0.586,90.594,0,Energetic Dance Tracks
0.725,0.795,0.113,0.0,0.852,75.012,0,Energetic Dance Tracks
0.725,0.487,0.26,1.09e-05,0.599,136.086,0,Energetic Dance Tracks
0.725,0.822,0.011,0.0,0.581,127.971,0,Energetic Dance Tracks
0.725,0.625,0.318,0.0,0.845,132.108,0,Energetic Dance Tracks
0.725,0.86,0.422,0.000284,0.791,175.896,0,Energetic Dance Tracks
0.725,0.744,0.0975,0.0,0.701,171.834,0,Energetic Dance Tracks
0.725,0.571,0.0183,0.0,0.61,146.035,0,Energetic Dance Tracks
0.85,0.658,0.139,0.0,0.832,144.445,0,Energetic Dance Tracks
0.85,0.699,0.152,0.0,0.915,114.481,0,Energetic Dance Tracks
0.85,0.687,0.213,0.0,0.502,149.989,0,Energetic Dance Tracks
0.85,0.58,0.0171,1.41e-06,0.321,93.018,0,Energetic Dance Tracks
0.85,0.427,0.0467,0.0,0.457,142.162,0,Energetic Dance Tracks
0.85,0.562,0.169,3.23e-06,0.293,122.029,0,Energetic Dance Tracks
0.85,0.585,0.463,0.0,0.84,100.388,0,Energetic Dance Tracks
0.85,0.509,0.147,0.0,0.763,134.9,0,Energetic Dance Tracks
0.85,0.674,0.309,0.000645,0.74,115.005,0,Energetic Dance Tracks
0.85,0.7,0.0607,1.66e-06,0.724,101.875,0,Energetic Dance Tracks
0.85,0.405,0.119,0.000118,0.344,139.976,0,Energetic Dance Tracks
0.85,0.787,0.313,0.0,0.7,87.983,0,Energetic Dance Tracks
0.85,0.785,0.0367,0.0,0.718,145.063,0,Energetic Dance Tracks
0.85,0.731,0.231,0.0,0.822,134.005,0,Energetic Dance Tracks
0.85,0.675,0.0107,0.0,0.816,131.996,0,Energetic Dance Tracks
0.85,0.473,0.117,0.0103,0.38,85.454,0,Energetic Dance Tracks
0.85,0.536,0.267,3.89e-05,0.505,96.029,0,Energetic Dance Tracks
0.594,0.935,0.243,2.36e-06,0.602,113.99,0,Energetic Dance Tracks
0.594,0.874,0.0116,0.0,0.628,119.964,0,Energetic Dance Tracks
0.594,0.712,0.04,0.0,0.476,99.972,0,Energetic Dance Tracks
0.594,0.913,0.655,0.0,0.897,80.302,0,Energetic Dance Tracks
0.594,0.679,0.484,7.83e-06,0.66,106.726,0,Energetic Dance Tracks
0.594,0.977,0.0597,3.49e-06,0.793,131.98,0,Energetic Dance Tracks
0.594,0.841,0.000238,2.22e-06,0.643,129.925,0,Energetic Dance Tracks
0.719,0.847,0.00201,0.0204,0.443,127.96,0,Energetic Dance Tracks
0.719,0.41,0.0617,0.0636,0.76,90.462,0,Energetic Dance Tracks
0.719,0.795,0.131,0.0,0.802,98.028,0,Energetic Dance Tracks
0.719,0.648,0.2,0.0,0.66,140.201,0,Energetic Dance Tracks
0.719,0.629,0.00919,0.0,0.766,123.006,0,Energetic Dance Tracks
0.719,0.975,0.503,0.115,0.929,168.04,0,Energetic Dance Tracks
0.719,0.615,0.408,0.000147,0.465,96.988,0,Energetic Dance Tracks
0.719,0.833,0.124,0.0,0.609,82.776,0,Energetic Dance Tracks
0.719,0.546,0.243,0.00844,0.669,117.925,0,Energetic Dance Tracks
0.719,0.935,0.167,0.0,0.737,120.022,0,Energetic Dance Tracks
0.719,0.611,0.0582,0.0,0.489,129.962,0,Energetic Dance Tracks
0.719,0.665,0.15,0.00092,0.763,96.999,0,Energetic Dance Tracks
0.719,0.671,0.0372,8.21e-06,0.786,130.027,0,Energetic Dance Tracks
0.719,0.626,0.0607,0.0,0.179,75.032,0,Energetic Dance Tracks
0.719,0.607,0.08,0.0,0.464,128.006,0,Energetic Dance Tracks
0.719,0.756,0.0272,0.0,0.863,126.011,0,Energetic Dance Tracks
0.719,0.798,0.0162,2.34e-06,0.591,120.012,0,Energetic Dance Tracks
0.719,0.521,0.275,0.0,0.828,80.537,0,Energetic Dance Tracks
0.719,0.674,0.0879,3.75e-06,0.843,125.992,0,Energetic Dance Tracks
0.719,0.616,0.00683,3.11e-05,0.625,124.963,0,Energetic Dance Tracks
0.844,0.846,0.00487,0.0,0.91,144.079,0,Energetic Dance Tracks
0.844,0.355,0.0078,0.00336,0.165,92.017,0,Energetic Dance Tracks
0.844,0.457,0.37,4.88e-06,0.594,90.022,0,Energetic Dance Tracks
0.844,0.637,0.22,0.0,0.96,125.012,0,Energetic Dance Tracks
0.844,0.566,0.0425,0.0,0.899,85.013,0,Energetic Dance Tracks
0.844,0.644,0.0828,0.0,0.591,122.061,0,Energetic Dance Tracks
0.844,0.722,0.011,0.0,0.67,146.976,0,Energetic Dance Tracks
0.844,0.599,0.0369,0.0,0.784,97.195,0,Energetic Dance Tracks
0.844,0.601,0.0205,0.0,0.331,73.989,0,Energetic Dance Tracks
0.844,0.699,0.191,0.0,0.753,132.955,0,Energetic Dance Tracks
0.844,0.513,0.178,0.0,0.344,128.085,0,Energetic Dance Tracks
0.588,0.891,0.0644,0.0,0.758,131.953,0,Energetic Dance Tracks
0.588,0.702,0.316,0.0,0.597,106.052,0,Energetic Dance Tracks
0.588,0.845,0.143,0.000186,0.816,150.119,0,Energetic Dance Tracks
0.588,0.931,0.00411,0.0,0.625,105.027,0,Energetic Dance Tracks
0.588,0.927,0.000305,3.83e-05,0.652,93.571,0,Energetic Dance Tracks
0.588,0.845,0.00869,0.0,0.745,138.014,0,Energetic Dance Tracks
0.588,0.793,0.466,0.000647,0.694,76.997,0,Energetic Dance Tracks
0.588,0.891,0.104,0.0,0.413,86.998,0,Energetic Dance Tracks
0.588,0.856,0.000818,0.0739,0.635,96.966,0,Energetic Dance Tracks
0.588,0.809,0.0235,0.0,0.696,103.0,0,Energetic Dance Tracks
0.588,0.916,0.00179,0.000646,0.768,110.045,0,Energetic Dance Tracks
0.713,0.734,0.548,0.0,0.89,172.872,0,Energetic Dance Tracks
0.713,0.663,0.607,0.0,0.903,79.004,0,Energetic Dance Tracks
0.713,0.792,0.103,0.00052,0.81,139.976,0,Energetic Dance Tracks
0.713,0.707,0.00219,0.0128,0.638,124.984,0,Energetic Dance Tracks
0.713,0.718,0.00233,0.0,0.656,126.999,0,Energetic Dance Tracks
0.713,0.802,0.0435,0.00377,0.343,100.001,0,Energetic Dance Tracks
0.713,0.551,0.107,3.66e-06,0.237,82.637,0,Energetic Dance Tracks
0.713,0.678,0.273,0.0,0.734,138.009,0,Energetic Dance Tracks
0.713,0.588,0.000124,0.00734,0.598,141.1,0,Energetic Dance Tracks
0.713,0.541,0.0617,0.000137,0.28,75.714,0,Energetic Dance Tracks
0.713,0.703,0.298,0.0,0.576,123.06,0,Energetic Dance Tracks
0.713,0.257,0.0113,0.448,0.91,179.997,0,Energetic Dance Tracks
0.713,0.887,0.0387,1.79e-05,0.88,112.016,0,Energetic Dance Tracks
0.713,0.826,0.0897,0.0,0.664,86.444,0,Energetic Dance Tracks
0.713,0.411,0.3,7.19e-05,0.626,134.007,0,Energetic Dance Tracks
0.713,0.617,0.122,0.0,0.682,168.021,0,Energetic Dance Tracks
0.713,0.91,0.34,0.0,0.51,83.028,0,Energetic Dance Tracks
0.713,0.676,0.0377,0.0,0.721,99.048,0,Energetic Dance Tracks
0.713,0.689,0.16,0.0,0.63,156.934,0,Energetic Dance Tracks
0.713,0.579,0.338,0.0,0.511,125.179,0,Energetic Dance Tracks
0.713,0.718,0.0018,2.47e-05,0.396,87.925,0,Energetic Dance Tracks
0.838,0.573,0.0496,0.0,0.687,160.963,0,Energetic Dance Tracks
0.838,0.594,0.176,0.0,0.507,90.038,0,Energetic Dance Tracks
0.838,0.942,0.0725,0.0,0.961,79.935,0,Energetic Dance Tracks
0.838,0.705,0.0184,1.82e-05,0.583,119.953,0,Energetic Dance Tracks
0.838,0.541,0.207,7.97e-05,0.637,114.996,0,Energetic Dance Tracks
0.838,0.72,0.0862,0.00697,0.204,122.99,0,Energetic Dance Tracks
0.838,0.763,0.0914,1.39e-05,0.544,104.957,0,Energetic Dance Tracks
0.838,0.686,0.0981,0.0,0.877,95.519,0,Energetic Dance Tracks
0.838,0.724,7.68e-05,1.02e-06,0.537,150.192,0,Energetic Dance Tracks
0.838,0.906,0.000431,0.0,0.719,165.105,0,Energetic Dance Tracks
0.838,0.492,0.251,0.0,0.895,115.092,0,Energetic Dance Tracks
0.963,0.346,0.0355,0.0,0.562,119.957,0,Energetic Dance Tracks
0.963,0.643,0.0507,4.94e-05,0.534,107.005,0,Energetic Dance Tracks
0.582,0.822,0.00749,2.09e-06,0.471,100.025,0,Energetic Dance Tracks
0.582,0.846,0.022,0.0,0.736,92.004,0,Energetic Dance Tracks
0.582,0.537,0.129,0.0,0.771,82.103,0,Energetic Dance Tracks
0.582,0.829,0.000517,0.0,0.867,130.969,0,Energetic Dance Tracks
0.582,0.952,0.00324,0.0,0.655,103.027,0,Energetic Dance Tracks
0.582,0.923,0.291,0.0,0.953,161.934,0,Energetic Dance Tracks
0.582,0.908,0.000406,0.0012,0.577,116.986,0,Energetic Dance Tracks
0.582,0.797,0.153,0.0,0.744,90.881,0,Energetic Dance Tracks
0.582,0.644,0.0342,0.0,0.382,78.117,0,Energetic Dance Tracks
0.582,0.868,0.146,0.0,0.555,90.105,0,Energetic Dance Tracks
0.582,0.642,0.274,2.98e-05,0.936,85.565,0,Energetic Dance Tracks
0.582,0.568,0.196,0.0,0.64,76.025,0,Energetic Dance Tracks
0.707,0.442,0.0698,0.0,0.344,81.021,0,Energetic Dance Tracks
0.707,0.909,0.413,0.0,0.703,145.014,0,Energetic Dance Tracks
0.707,0.888,0.12,9.64e-05,0.714,121.543,0,Energetic Dance Tracks
0.707,0.685,0.13,0.0,0.599,89.477,0,Energetic Dance Tracks
0.707,0.764,0.00104,0.000397,0.654,112.029,0,Energetic Dance Tracks
0.707,0.811,0.311,0.0152,0.899,113.971,0,Energetic Dance Tracks
0.707,0.867,0.221,0.00039,0.649,110.996,0,Energetic Dance Tracks
0.707,0.689,0.0255,0.0,0.41,119.987,0,Energetic Dance Tracks
0.707,0.924,0.000972,0.00703,0.919,127.937,0,Energetic Dance Tracks
0.707,0.68,0.274,0.0,0.62,125.058,0,Energetic Dance Tracks
0.707,0.632,0.103,1.09e-05,0.372,97.04,0,Energetic Dance Tracks
0.707,0.955,0.127,0.0,0.575,125.989,0,Energetic Dance Tracks
0.707,0.923,0.128,0.000437,0.842,108.049,0,Energetic Dance Tracks
0.707,0.451,0.309,0.0,0.616,73.209,0,Energetic Dance Tracks
0.707,0.814,0.0861,0.0,0.717,124.921,0,Energetic Dance Tracks
0.707,0.724,0.0448,0.0,0.659,108.984,0,Energetic Dance Tracks
0.707,0.618,0.17,0.0,0.517,133.876,0,Energetic Dance Tracks
0.707,0.813,0.00649,0.000448,0.741,127.901,0,Energetic Dance Tracks
0.832,0.454,0.0402,0.000497,0.69,131.784,0,Energetic Dance Tracks
0.832,0.544,0.201,0.000139,0.928,119.49,0,Energetic Dance Tracks
0.832,0.391,0.0564,0.0,0.436,104.961,0,Energetic Dance Tracks
0.832,0.555,0.0506,0.0,0.473,95.618,0,Energetic Dance Tracks
0.832,0.928,0.0512,0.000224,0.788,126.046,0,Energetic Dance Tracks
0.832,0.683,0.00307,0.0314,0.399,149.974,0,Energetic Dance Tracks
0.957,0.437,0.00402,0.0,0.616,130.058,0,Energetic Dance Tracks
0.957,0.593,0.06,0.0,0.284,127.027,0,Energetic Dance Tracks
0.576,0.751,0.334,0.0,0.479,91.051,0,Energetic Dance Tracks
0.576,0.814,0.216,1.35e-06,0.766,98.024,0,Energetic Dance Tracks
0.576,0.96,0.0934,1.57e-06,0.796,114.553,0,Energetic Dance Tracks
0.576,0.86,0.000875,0.0,0.594,87.461,0,Energetic Dance Tracks
0.576,0.849,0.511,3.89e-05,0.666,137.982,0,Energetic Dance Tracks
0.701,0.76,0.107,6.54e-05,0.69,103.969,0,Energetic Dance Tracks
0.701,0.741,0.112,0.0,0.588,140.177,0,Energetic Dance Tracks
0.701,0.72,0.0518,0.0,0.761,134.962,0,Energetic Dance Tracks
0.701,0.822,0.0541,0.0,0.392,88.025,0,Energetic Dance Tracks
0.701,0.781,0.0908,1.75e-06,0.459,86.006,0,Energetic Dance Tracks
0.701,0.65,0.291,0.0,0.647,90.003,0,Energetic Dance Tracks
0.701,0.686,0.129,0.0,0.704,158.654,0,Energetic Dance Tracks
0.701,0.716,0.174,0.0,0.732,91.007,0,Energetic Dance Tracks
0.701,0.931,0.239,0.0,0.362,79.996,0,Energetic Dance Tracks
0.701,0.934,0.0657,1.53e-06,0.964,81.0,0,Energetic Dance Tracks
0.701,0.677,0.0737,0.000162,0.367,99.271,0,Energetic Dance Tracks
0.701,0.653,0.479,2.82e-05,0.505,82.984,0,Energetic Dance Tracks
0.701,0.459,0.00407,0.000155,0.481,102.964,0,Energetic Dance Tracks
0.826,0.576,0.108,2.63e-06,0.683,104.981,0,Energetic Dance Tracks
0.826,0.756,0.0203,0.0,0.794,160.01,0,Energetic Dance Tracks
0.826,0.566,0.125,0.0,0.542,94.731,0,Energetic Dance Tracks
0.826,0.622,0.0208,0.0,0.679,93.796,0,Energetic Dance Tracks
0.826,0.67,0.00798,0.0,0.794,74.007,0,Energetic Dance Tracks
0.826,0.616,0.241,0.0,0.612,127.925,0,Energetic Dance Tracks
0.826,0.579,0.00881,0.0,0.431,121.075,0,Energetic Dance Tracks
0.826,0.656,0.0101,0.000113,0.852,129.963,0,Energetic Dance Tracks
0.826,0.552,0.167,6.23e-06,0.532,96.981,0,Energetic Dance Tracks
0.826,0.773,0.323,0.0,0.761,126.899,0,Energetic Dance Tracks
0.826,0.603,0.0474,0.0,0.681,107.494,0,Energetic Dance Tracks
0.826,0.518,0.0122,0.0,0.549,125.057,0,Energetic Dance Tracks
0.826,0.612,0.00681,0.0,0.756,120.057,0,Energetic Dance Tracks
0.826,0.597,0.00278,0.0,0.35,118.044,0,Energetic Dance Tracks
0.826,0.691,0.000541,0.0,0.603,162.966,0,Energetic Dance Tracks
0.951,0.6,0.106,0.0,0.822,125.04,0,Energetic Dance Tracks
0.951,0.483,0.0685,1.68e-06,0.595,125.049,0,Energetic Dance Tracks
0.951,0.638,0.00206,0.0,0.439,123.948,0,Energetic Dance Tracks
0.41,0.78,0.211,0.0,0.695,88.016,0,Energetic Dance Tracks
0.57,0.747,0.199,2.32e-05,0.574,96.016,0,Energetic Dance Tracks
0.57,0.822,0.347,0.0,0.919,158.007,0,Energetic Dance Tracks
0.57,0.939,0.00719,1.08e-06,0.801,103.983,0,Energetic Dance Tracks
0.57,0.645,0.134,0.0,0.677,81.084,0,Energetic Dance Tracks
0.57,0.684,0.136,0.0,0.531,89.012,0,Energetic Dance Tracks
0.57,0.727,0.0334,0.0,0.491,100.019,0,Energetic Dance Tracks
0.57,0.865,0.00205,0.0,0.691,110.01,0,Energetic Dance Tracks
0.57,0.798,0.102,0.000128,0.671,103.303,0,Energetic Dance Tracks
0.57,0.883,0.129,0.0,0.911,78.887,0,Energetic Dance Tracks
0.695,0.607,0.212,0.0,0.394,118.043,0,Energetic Dance Tracks
0.695,0.579,0.000479,0.0,0.726,88.957,0,Energetic Dance Tracks
0.695,0.921,0.00314,5.26e-05,0.714,119.007,0,Energetic Dance Tracks
0.695,0.763,0.189,0.00242,0.551,120.042,0,Energetic Dance Tracks
0.695,0.673,0.0313,0.0,0.273,80.063,0,Energetic Dance Tracks
0.695,0.592,0.00449,0.000663,0.482,108.001,0,Energetic Dance Tracks
0.695,0.818,0.00647,4.87e-06,0.916,119.965,0,Energetic Dance Tracks
0.695,0.796,0.0713,0.0163,0.598,78.035,0,Energetic Dance Tracks
0.695,0.884,0.0561,0.0,0.914,103.014,0,Energetic Dance Tracks
0.695,0.768,0.0577,0.0,0.813,123.054,0,Energetic Dance Tracks
0.695,0.854,0.00614,0.0,0.804,112.008,0,Energetic Dance Tracks
0.695,0.641,0.142,0.0,0.664,101.974,0,Energetic Dance Tracks
0.695,0.869,0.41,0.0,0.58,124.989,0,Energetic Dance Tracks
0.695,0.827,0.0376,0.0,0.802,113.91,0,Energetic Dance Tracks
0.695,0.633,0.0612,0.000195,0.557,96.782,0,Energetic Dance Tracks
0.695,0.928,0.102,0.0,0.723,123.786,0,Energetic Dance Tracks
0.695,0.847,0.105,0.0,0.68,98.003,0,Energetic Dance Tracks
0.695,0.945,0.00341,0.0727,0.84,125.013,0,Energetic Dance Tracks
0.695,0.758,0.137,0.0,0.769,140.056,0,Energetic Dance Tracks
0.695,0.575,0.198,0.0,0.699,163.929,0,Energetic Dance Tracks
0.695,0.873,0.00163,0.000198,0.799,110.021,0,Energetic Dance Tracks
0.695,0.603,0.0992,0.0,0.9,86.987,0,Energetic Dance Tracks
0.695,0.595,0.18,1.2e-05,0.746,168.136,0,Energetic Dance Tracks
0.695,0.837,0.245,0.0,0.639,115.067,0,Energetic Dance Tracks
0.695,0.685,0.275,0.0,0.705,161.913,0,Energetic Dance Tracks
0.82,0.809,0.443,0.00175,0.737,83.011,0,Energetic Dance Tracks
0.82,0.788,0.127,0.0,0.933,133.019,0,Energetic Dance Tracks
0.82,0.568,0.0256,0.0,0.535,152.279,0,Energetic Dance Tracks
0.82,0.697,0.0349,0.0,0.629,154.992,0,Energetic Dance Tracks
0.82,0.502,0.0312,0.000884,0.527,73.04,0,Energetic Dance Tracks
0.82,0.696,0.119,0.0,0.617,144.981,0,Energetic Dance Tracks
0.82,0.731,0.0133,1.94e-05,0.793,127.076,0,Energetic Dance Tracks
0.82,0.786,0.0737,0.000313,0.386,110.985,0,Energetic Dance Tracks
0.82,0.761,0.0481,0.0,0.584,97.423,0,Energetic Dance Tracks
0.82,0.854,0.239,0.0,0.574,102.623,0,Energetic Dance Tracks
