danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.434,0.897,0.0103,0.0,0.685,148.708,1,Relaxing Acoustic Tunes
0.434,0.939,0.0425,0.0,0.569,159.932,1,Relaxing Acoustic Tunes
0.434,0.782,0.000774,0.972,0.82,179.775,1,Relaxing Acoustic Tunes
0.434,0.868,0.00407,1.98e-06,0.204,161.886,1,Relaxing Acoustic Tunes
0.434,0.775,0.0152,0.016,0.668,128.043,1,Relaxing Acoustic Tunes
0.434,0.831,0.0651,0.0,0.596,156.034,1,Relaxing Acoustic Tunes
0.434,0.704,0.108,0.0,0.319,87.949,1,Relaxing Acoustic Tunes
0.434,0.984,0.000178,0.000226,0.158,160.011,1,Relaxing Acoustic Tunes
0.434,0.75,0.0107,0.0,0.488,159.824,1,Relaxing Acoustic Tunes
0.434,0.695,0.0168,0.0,0.16,167.309,1,Relaxing Acoustic Tunes
0.434,0.921,0.0207,0.00203,0.426,171.944,1,Relaxing Acoustic Tunes
0.434,0.567,0.396,0.0,0.271,175.845,1,Relaxing Acoustic Tunes
0.618,0.741,0.17,0.0,0.296,118.984,1,Relaxing Acoustic Tunes
0.618,0.75,0.0675,0.0,0.228,118.031,1,Relaxing Acoustic Tunes
0.618,0.845,0.114,0.0,0.486,171.921,1,Relaxing Acoustic Tunes
0.618,0.727,0.0312,0.0,0.401,164.992,1,Relaxing Acoustic Tunes
0.618,0.793,0.0103,0.00463,0.198,75.524,1,Relaxing Acoustic Tunes
0.618,0.731,0.0714,5.05e-05,0.352,116.008,1,Relaxing Acoustic Tunes
0.618,0.693,0.246,0.0,0.454,170.982,1,Relaxing Acoustic Tunes
0.618,0.675,0.000892,0.216,0.354,129.983,1,Relaxing Acoustic Tunes
0.618,0.751,0.0014,3.82e-05,0.33,130.036,1,Relaxing Acoustic Tunes
0.618,0.712,0.14,4.53e-06,0.305,97.057,1,Relaxing Acoustic Tunes
0.743,0.446,0.0039,0.118,0.278,123.596,1,Relaxing Acoustic Tunes
0.743,0.618,0.076,0.0,0.285,129.034,1,Relaxing Acoustic Tunes
0.743,0.671,0.0512,0.0,0.499,163.229,1,Relaxing Acoustic Tunes
0.743,0.73,0.287,7.95e-05,0.15,179.972,1,Relaxing Acoustic Tunes
0.743,0.785,0.0713,0.0,0.192,127.014,1,Relaxing Acoustic Tunes
0.431,0.876,0.0771,1.81e-05,0.519,160.0,1,Relaxing Acoustic Tunes
0.431,0.657,0.317,0.0,0.259,142.527,1,Relaxing Acoustic Tunes
0.431,0.841,0.13,0.0,0.486,180.975,1,Relaxing Acoustic Tunes
0.431,0.7,0.0901,0.0,0.73,157.871,1,Relaxing Acoustic Tunes
0.431,0.81,0.299,0.0,0.674,110.118,1,Relaxing Acoustic Tunes
0.431,0.837,0.259,0.0,0.648,170.041,1,Relaxing Acoustic Tunes
0.431,0.957,0.0261,0.0,0.419,105.468,1,Relaxing Acoustic Tunes
0.612,0.652,0.343,0.0,0.388,114.918,1,Relaxing Acoustic Tunes
0.612,0.835,0.000474,0.0,0.549,129.915,1,Relaxing Acoustic Tunes
0.612,0.917,0.0227,5.45e-06,0.54,131.011,1,Relaxing Acoustic Tunes
0.612,0.491,0.0715,1.2e-06,0.586,147.916,1,Relaxing Acoustic Tunes
0.612,0.659,0.0137,0.0,0.392,99.139,1,Relaxing Acoustic Tunes
0.612,0.62,0.255,0.0,0.502,143.78,1,Relaxing Acoustic Tunes
0.612,0.461,0.0441,0.0,0.232,134.281,1,Relaxing Acoustic Tunes
0.612,0.921,0.0183,0.0,0.446,139.988,1,Relaxing Acoustic Tunes
0.612,0.601,0.168,0.0,0.525,147.018,1,Relaxing Acoustic Tunes
0.612,0.807,0.0495,0.0177,0.398,124.053,1,Relaxing Acoustic Tunes
0.612,0.841,0.0157,0.0,0.644,169.915,1,Relaxing Acoustic Tunes
0.612,0.84,0.112,0.0,0.438,129.042,1,Relaxing Acoustic Tunes
0.612,0.649,0.133,0.0,0.219,158.9,1,Relaxing Acoustic Tunes
0.737,0.627,0.203,0.0,0.476,159.917,1,Relaxing Acoustic Tunes
0.737,0.774,0.0262,0.0,0.428,137.959,1,Relaxing Acoustic Tunes
0.428,0.785,0.0104,0.0,0.68,182.352,1,Relaxing Acoustic Tunes
0.428,0.78,0.083,0.0,0.431,147.986,1,Relaxing Acoustic Tunes
0.428,0.714,0.0895,0.0,0.678,110.017,1,Relaxing Acoustic Tunes
0.428,0.919,0.0503,0.0,0.294,145.927,1,Relaxing Acoustic Tunes
0.428,0.911,0.00245,0.0,0.467,150.038,1,Relaxing Acoustic Tunes
0.606,0.826,0.0256,1.57e-05,0.332,121.036,1,Relaxing Acoustic Tunes
0.606,0.66,0.19,0.0,0.446,145.108,1,Relaxing Acoustic Tunes
0.606,0.9,0.0101,0.0,0.233,133.963,1,Relaxing Acoustic Tunes
0.606,0.663,0.237,0.000194,0.201,85.967,1,Relaxing Acoustic Tunes
0.606,0.768,0.00806,5.21e-06,0.541,120.054,1,Relaxing Acoustic Tunes
0.606,0.942,0.000233,7.07e-06,0.373,110.98,1,Relaxing Acoustic Tunes
0.606,0.656,0.0187,0.00654,0.454,126.044,1,Relaxing Acoustic Tunes
0.606,0.655,0.139,0.0,0.696,159.824,1,Relaxing Acoustic Tunes
0.606,0.887,0.0498,3.47e-06,0.349,97.972,1,Relaxing Acoustic Tunes
0.606,0.671,0.415,0.0,0.642,168.201,1,Relaxing Acoustic Tunes
0.606,0.804,0.153,0.0,0.653,140.496,1,Relaxing Acoustic Tunes
0.731,0.794,0.0323,2.59e-05,0.356,139.994,1,Relaxing Acoustic Tunes
0.731,0.657,0.06,0.0,0.491,159.97,1,Relaxing Acoustic Tunes
0.731,0.563,0.191,0.000423,0.452,184.004,1,Relaxing Acoustic Tunes
0.731,0.675,0.00473,0.0,0.298,124.939,1,Relaxing Acoustic Tunes
0.731,0.675,0.175,0.0,0.381,155.049,1,Relaxing Acoustic Tunes
0.731,0.605,0.067,7.7e-06,0.413,132.946,1,Relaxing Acoustic Tunes
0.731,0.586,0.116,0.0,0.147,125.845,1,Relaxing Acoustic Tunes
0.731,0.811,0.0204,0.0,0.426,147.045,1,Relaxing Acoustic Tunes
0.856,0.727,0.013,0.0,0.286,146.044,1,Relaxing Acoustic Tunes
0.15,0.525,0.000101,0.373,0.0378,180.107,1,Relaxing Acoustic Tunes
0.3,0.513,0.283,3.88e-06,0.194,138.314,1,Relaxing Acoustic Tunes
0.3,0.643,0.0063,1.81e-06,0.211,108.798,1,Relaxing Acoustic Tunes
0.425,0.686,8.71e-05,0.0,0.468,106.695,1,Relaxing Acoustic Tunes
0.425,0.554,0.134,8.56e-05,0.288,83.917,1,Relaxing Acoustic Tunes
0.6,0.718,0.00975,0.952,0.437,160.001,1,Relaxing Acoustic Tunes
0.6,0.663,0.225,0.0,0.286,121.07,1,Relaxing Acoustic Tunes
0.6,0.688,0.159,1.29e-05,0.0793,99.977,1,Relaxing Acoustic Tunes
0.6,0.787,0.043,0.0,0.608,127.977,1,Relaxing Acoustic Tunes
0.6,0.938,0.0173,0.0,0.469,144.951,1,Relaxing Acoustic Tunes
0.6,0.537,0.0468,0.0038,0.126,90.061,1,Relaxing Acoustic Tunes
0.6,0.698,0.0724,1.64e-06,0.57,140.032,1,Relaxing Acoustic Tunes
0.6,0.916,0.00504,0.0,0.442,104.091,1,Relaxing Acoustic Tunes
0.6,0.592,0.0191,0.0,0.0663,130.205,1,Relaxing Acoustic Tunes
0.725,0.696,0.0222,1.2e-06,0.443,147.014,1,Relaxing Acoustic Tunes
0.725,0.503,0.0144,1.52e-06,0.0636,153.047,1,Relaxing Acoustic Tunes
0.725,0.431,0.0011,0.0,0.199,174.083,1,Relaxing Acoustic Tunes
0.725,0.638,0.00838,0.0,0.316,119.795,1,Relaxing Acoustic Tunes
0.85,0.711,0.00308,0.0,0.354,170.072,1,Relaxing Acoustic Tunes
0.85,0.488,0.0155,0.884,0.113,127.979,1,Relaxing Acoustic Tunes
0.422,0.904,0.02,4.49e-06,0.32,163.929,1,Relaxing Acoustic Tunes
0.422,0.836,0.000251,0.00166,0.165,154.013,1,Relaxing Acoustic Tunes
0.422,0.491,0.195,0.0,0.67,184.344,1,Relaxing Acoustic Tunes
0.422,0.791,0.319,3.12e-06,0.305,168.64,1,Relaxing Acoustic Tunes
0.422,0.641,0.422,0.0,0.654,187.027,1,Relaxing Acoustic Tunes
0.422,0.52,0.00204,0.00413,0.184,189.63,1,Relaxing Acoustic Tunes
0.594,0.527,0.121,0.0,0.692,172.712,1,Relaxing Acoustic Tunes
0.594,0.73,0.0408,0.000164,0.378,133.88,1,Relaxing Acoustic Tunes
0.594,0.721,0.0209,8.55e-06,0.253,128.942,1,Relaxing Acoustic Tunes
0.594,0.676,0.135,0.0,0.472,143.477,1,Relaxing Acoustic Tunes
0.594,0.6,0.306,0.0,0.5,145.967,1,Relaxing Acoustic Tunes
0.594,0.51,0.047,7.27e-05,0.368,141.979,1,Relaxing Acoustic Tunes
0.594,0.798,0.115,0.0,0.381,142.049,1,Relaxing Acoustic Tunes
0.594,0.601,0.122,5.69e-06,0.531,131.931,1,Relaxing Acoustic Tunes
0.594,0.858,0.0275,0.0,0.486,187.81,1,Relaxing Acoustic Tunes
0.594,0.713,0.000328,0.0,0.328,129.958,1,Relaxing Acoustic Tunes
0.594,0.749,0.0338,0.00106,0.694,179.968,1,Relaxing Acoustic Tunes
0.594,0.628,0.12,0.0,0.556,141.391,1,Relaxing Acoustic Tunes
0.594,0.811,0.189,0.0,0.311,148.144,1,Relaxing Acoustic Tunes
0.594,0.46,0.00354,2.71e-05,0.0541,146.274,1,Relaxing Acoustic Tunes
0.719,0.454,0.0138,4.83e-06,0.224,131.007,1,Relaxing Acoustic Tunes
0.719,0.757,0.137,0.0,0.489,147.024,1,Relaxing Acoustic Tunes
0.719,0.477,0.0326,0.0,0.297,140.141,1,Relaxing Acoustic Tunes
0.719,0.598,0.232,0.0,0.303,142.592,1,Relaxing Acoustic Tunes
0.844,0.641,0.014,3.27e-06,0.213,156.928,1,Relaxing Acoustic Tunes
0.294,0.407,0.0262,0.000186,0.0377,100.985,1,Relaxing Acoustic Tunes
0.419,0.655,0.0571,0.0,0.354,76.835,1,Relaxing Acoustic Tunes
0.419,0.817,0.0243,0.0,0.317,78.107,1,Relaxing Acoustic Tunes
0.419,0.8,0.094,0.0,0.265,148.133,1,Relaxing Acoustic Tunes
0.419,0.637,0.0409,0.0,0.212,148.134,1,Relaxing Acoustic Tunes
0.419,0.785,0.0289,0.0,0.332,152.053,1,Relaxing Acoustic Tunes
0.588,0.751,0.00174,6.57e-05,0.52,136.979,1,Relaxing Acoustic Tunes
0.588,0.67,0.0104,3.33e-06,0.505,118.159,1,Relaxing Acoustic Tunes
0.588,0.856,0.00128,2.78e-06,0.359,150.008,1,Relaxing Acoustic Tunes
0.588,0.515,0.034,0.0,0.252,106.482,1,Relaxing Acoustic Tunes
0.588,0.667,0.00113,0.506,0.292,144.971,1,Relaxing Acoustic Tunes
0.588,0.622,0.0906,0.000633,0.229,107.942,1,Relaxing Acoustic Tunes
0.588,0.567,0.221,0.0,0.113,150.009,1,Relaxing Acoustic Tunes
0.588,0.828,0.00298,0.00203,0.938,191.874,1,Relaxing Acoustic Tunes
0.588,0.461,0.237,1.54e-05,0.659,200.053,1,Relaxing Acoustic Tunes
0.588,0.905,0.0714,0.0,0.43,108.75,1,Relaxing Acoustic Tunes
0.588,0.664,0.043,4.3e-05,0.333,106.502,1,Relaxing Acoustic Tunes
0.588,0.88,0.0976,0.000167,0.242,96.003,1,Relaxing Acoustic Tunes
0.588,0.402,0.181,0.0,0.216,175.667,1,Relaxing Acoustic Tunes
0.588,0.836,0.0279,0.0,0.236,170.061,1,Relaxing Acoustic Tunes
0.588,0.847,0.0145,0.0,0.38,99.058,1,Relaxing Acoustic Tunes
0.588,0.55,0.166,8.67e-06,0.39,115.01,1,Relaxing Acoustic Tunes
0.713,0.496,0.0164,0.229,0.775,195.8,1,Relaxing Acoustic Tunes
0.713,0.62,0.171,1.16e-06,0.206,130.09,1,Relaxing Acoustic Tunes
0.713,0.57,0.0425,0.0,0.155,159.99,1,Relaxing Acoustic Tunes
0.713,0.408,0.0365,0.000285,0.103,103.968,1,Relaxing Acoustic Tunes
0.713,0.575,0.00669,0.0,0.189,145.95,1,Relaxing Acoustic Tunes
0.713,0.831,0.0166,0.0,0.589,173.947,1,Relaxing Acoustic Tunes
0.838,0.771,0.0117,0.0,0.405,175.957,1,Relaxing Acoustic Tunes
0.291,0.695,0.0746,1.25e-05,0.178,141.696,1,Relaxing Acoustic Tunes
0.291,0.735,0.000374,4.53e-06,0.19,175.978,1,Relaxing Acoustic Tunes
0.416,0.84,0.0139,0.0,0.523,177.942,1,Relaxing Acoustic Tunes
0.416,0.741,0.00804,0.0,0.286,160.515,1,Relaxing Acoustic Tunes
0.416,0.819,0.000138,0.00108,0.632,140.083,1,Relaxing Acoustic Tunes
0.416,0.967,0.000367,0.0,0.431,171.032,1,Relaxing Acoustic Tunes
0.416,0.747,0.0116,0.000124,0.304,170.107,1,Relaxing Acoustic Tunes
0.416,0.854,0.0127,0.0,0.102,142.948,1,Relaxing Acoustic Tunes
0.582,0.749,0.00375,0.0,0.433,106.999,1,Relaxing Acoustic Tunes
0.582,0.901,0.00545,0.0,0.391,117.94,1,Relaxing Acoustic Tunes
0.582,0.564,0.0959,0.0,0.718,204.002,1,Relaxing Acoustic Tunes
0.582,0.882,0.00189,1.03e-05,0.507,107.034,1,Relaxing Acoustic Tunes
0.582,0.487,0.00168,0.0,0.308,80.326,1,Relaxing Acoustic Tunes
0.582,0.797,0.23,0.0,0.595,135.973,1,Relaxing Acoustic Tunes
0.582,0.677,0.0312,6.6e-06,0.205,193.818,1,Relaxing Acoustic Tunes
0.582,0.772,0.000343,0.0191,0.36,127.957,1,Relaxing Acoustic Tunes
0.582,0.766,0.0538,0.0,0.548,147.338,1,Relaxing Acoustic Tunes
0.582,0.621,0.00317,0.0,0.331,179.458,1,Relaxing Acoustic Tunes
0.582,0.529,0.00961,0.000554,0.567,166.134,1,Relaxing Acoustic Tunes
0.707,0.642,0.204,0.0,0.249,113.083,1,Relaxing Acoustic Tunes
0.707,0.67,0.0813,0.0,0.235,163.099,1,Relaxing Acoustic Tunes
0.707,0.8,0.128,2.59e-05,0.354,124.991,1,Relaxing Acoustic Tunes
0.707,0.444,0.00152,0.0,0.322,164.117,1,Relaxing Acoustic Tunes
0.832,0.522,0.012,0.079,0.253,150.044,1,Relaxing Acoustic Tunes
0.288,0.638,0.133,8.16e-05,0.147,66.424,1,Relaxing Acoustic Tunes
0.413,0.836,0.0316,0.0,0.503,140.515,1,Relaxing Acoustic Tunes
0.413,0.969,2.87e-05,0.000753,0.374,164.999,1,Relaxing Acoustic Tunes
0.413,0.873,0.000264,0.00249,0.48,116.68,1,Relaxing Acoustic Tunes
0.413,0.928,0.106,0.0,0.469,83.203,1,Relaxing Acoustic Tunes
0.413,0.684,0.0557,4.76e-05,0.306,83.199,1,Relaxing Acoustic Tunes
0.413,0.807,0.0537,0.0,0.438,149.336,1,Relaxing Acoustic Tunes
0.413,0.612,0.261,0.000875,0.23,173.412,1,Relaxing Acoustic Tunes
0.576,0.457,0.143,3.05e-05,0.301,138.984,1,Relaxing Acoustic Tunes
0.576,0.849,0.0678,0.0,0.482,119.999,1,Relaxing Acoustic Tunes
0.576,0.865,0.0343,5.32e-05,0.535,119.913,1,Relaxing Acoustic Tunes
0.576,0.835,0.337,0.0,0.476,150.017,1,Relaxing Acoustic Tunes
0.576,0.807,0.0157,0.0,0.765,158.002,1,Relaxing Acoustic Tunes
0.576,0.731,0.0534,0.0,0.19,87.865,1,Relaxing Acoustic Tunes
0.576,0.627,0.0385,0.0,0.311,164.998,1,Relaxing Acoustic Tunes
0.576,0.883,0.0309,0.0,0.156,147.969,1,Relaxing Acoustic Tunes
0.576,0.496,0.0355,0.0,0.236,77.006,1,Relaxing Acoustic Tunes
0.576,0.515,0.0788,0.0,0.407,95.406,1,Relaxing Acoustic Tunes
0.576,0.683,0.41,0.0,0.433,151.566,1,Relaxing Acoustic Tunes
0.576,0.735,0.00662,2.68e-06,0.455,104.992,1,Relaxing Acoustic Tunes
0.576,0.521,0.244,0.853,0.772,173.986,1,Relaxing Acoustic Tunes
0.576,0.799,0.23,1.18e-06,0.189,149.98,1,Relaxing Acoustic Tunes
0.576,0.823,0.0263,3.75e-05,0.597,127.967,1,Relaxing Acoustic Tunes
0.576,0.815,0.142,0.0,0.56,130.032,1,Relaxing Acoustic Tunes
0.576,0.726,0.255,0.0,0.582,136.802,1,Relaxing Acoustic Tunes
0.576,0.843,0.0214,8.04e-05,0.628,126.009,1,Relaxing Acoustic Tunes
0.701,0.751,0.123,0.0,0.22,129.994,1,Relaxing Acoustic Tunes
0.701,0.724,0.267,0.0,0.425,132.035,1,Relaxing Acoustic Tunes
0.701,0.547,0.00843,0.0,0.4,140.015,1,Relaxing Acoustic Tunes
0.701,0.396,0.112,0.0209,0.115,129.004,1,Relaxing Acoustic Tunes
0.701,0.61,0.0113,0.0,0.598,157.995,1,Relaxing Acoustic Tunes
0.701,0.711,0.27,0.0,0.419,160.0,1,Relaxing Acoustic Tunes
0.826,0.655,0.000761,0.0,0.45,184.057,1,Relaxing Acoustic Tunes
0.41,0.539,0.00425,0.00089,0.141,138.852,1,Relaxing Acoustic Tunes
0.41,0.796,0.0365,0.000156,0.342,164.161,1,Relaxing Acoustic Tunes
0.41,0.9,0.0166,1.12e-05,0.56,176.96,1,Relaxing Acoustic Tunes
0.41,0.743,0.0416,0.0,0.417,176.048,1,Relaxing Acoustic Tunes
0.41,0.747,0.0581,0.0,0.369,158.064,1,Relaxing Acoustic Tunes
0.41,0.941,0.0332,0.0,0.465,85.679,1,Relaxing Acoustic Tunes
0.41,0.688,0.0331,0.0,0.465,189.607,1,Relaxing Acoustic Tunes
0.41,0.886,0.0671,0.0,0.393,72.577,1,Relaxing Acoustic Tunes
0.41,0.922,3.1e-05,0.000343,0.327,109.511,1,Relaxing Acoustic Tunes
0.41,0.82,0.252,0.0,0.526,170.718,1,Relaxing Acoustic Tunes
0.57,0.664,0.00836,1.2e-05,0.487,162.084,1,Relaxing Acoustic Tunes
0.57,0.906,0.0264,0.0,0.446,124.969,1,Relaxing Acoustic Tunes
0.57,0.557,0.143,0.0,0.301,83.224,1,Relaxing Acoustic Tunes
0.57,0.633,0.242,0.00176,0.339,148.027,1,Relaxing Acoustic Tunes
0.57,0.923,0.00116,9.69e-06,0.403,135.006,1,Relaxing Acoustic Tunes
0.57,0.678,0.0309,9.92e-06,0.358,137.581,1,Relaxing Acoustic Tunes
0.57,0.664,0.0328,0.0,0.214,121.316,1,Relaxing Acoustic Tunes
0.57,0.674,0.189,0.0,0.256,87.88,1,Relaxing Acoustic Tunes
0.57,0.814,0.000432,1.45e-05,0.515,113.489,1,Relaxing Acoustic Tunes
0.57,0.642,0.107,0.927,0.7,153.592,1,Relaxing Acoustic Tunes
0.57,0.618,0.153,0.0,0.286,138.034,1,Relaxing Acoustic Tunes
0.57,0.67,0.426,0.0,0.593,140.924,1,Relaxing Acoustic Tunes
0.57,0.545,0.132,1.41e-06,0.344,107.952,1,Relaxing Acoustic Tunes
0.57,0.58,0.0124,0.0,0.404,171.812,1,Relaxing Acoustic Tunes
0.695,0.993,0.00177,0.00246,0.281,107.951,1,Relaxing Acoustic Tunes
0.695,0.669,0.0881,0.0137,0.063,119.986,1,Relaxing Acoustic Tunes
0.695,0.636,0.234,0.0,0.575,174.14,1,Relaxing Acoustic Tunes
0.695,0.416,0.101,0.0,0.241,119.971,1,Relaxing Acoustic Tunes
0.695,0.71,0.0246,0.000104,0.557,157.925,1,Relaxing Acoustic Tunes
0.82,0.603,0.0351,0.0159,0.177,159.976,1,Relaxing Acoustic Tunes
0.82,0.576,0.0557,3.73e-05,0.183,141.003,1,Relaxing Acoustic Tunes
0.82,0.471,0.307,0.0,0.173,156.944,1,Relaxing Acoustic Tunes
0.82,0.592,0.0149,4.71e-06,0.4,159.98,1,Relaxing Acoustic Tunes
0.407,0.678,0.19,0.0,0.297,117.555,1,Relaxing Acoustic Tunes
0.407,0.887,0.000762,0.0,0.509,92.824,1,Relaxing Acoustic Tunes
0.407,0.725,0.0141,2.46e-06,0.247,196.093,1,Relaxing Acoustic Tunes
0.407,0.612,0.288,0.0,0.488,96.943,1,Relaxing Acoustic Tunes
0.407,0.896,0.012,0.0,0.156,138.697,1,Relaxing Acoustic Tunes
0.407,0.627,0.112,0.000266,0.438,187.676,1,Relaxing Acoustic Tunes
0.564,0.947,7.81e-06,0.828,0.351,100.002,1,Relaxing Acoustic Tunes
0.564,0.902,0.35,0.0,0.444,141.099,1,Relaxing Acoustic Tunes
0.564,0.718,0.0166,0.0,0.213,93.99,1,Relaxing Acoustic Tunes
0.564,0.76,0.0676,0.0,0.528,134.015,1,Relaxing Acoustic Tunes
0.564,0.714,0.0549,0.0,0.33,175.924,1,Relaxing Acoustic Tunes
0.564,0.589,0.0279,0.000559,0.781,170.016,1,Relaxing Acoustic Tunes
0.564,0.823,0.214,0.0,0.472,132.113,1,Relaxing Acoustic Tunes
0.564,0.727,0.000389,0.0,0.614,125.407,1,Relaxing Acoustic Tunes
0.564,0.968,0.000116,3.97e-05,0.352,103.885,1,Relaxing Acoustic Tunes
0.689,0.723,0.0985,0.0,0.288,160.042,1,Relaxing Acoustic Tunes
0.689,0.564,0.19,0.0,0.122,185.03,1,Relaxing Acoustic Tunes
0.689,0.626,0.21,0.0,0.453,157.954,1,Relaxing Acoustic Tunes
0.689,0.858,0.00129,0.0,0.51,140.022,1,Relaxing Acoustic Tunes
0.689,0.562,0.0656,0.0,0.21,133.987,1,Relaxing Acoustic Tunes
0.689,0.774,8.72e-05,0.0,0.25,102.054,1,Relaxing Acoustic Tunes
0.814,0.641,0.027,0.0,0.183,133.854,1,Relaxing Acoustic Tunes
0.814,0.676,0.00709,1.28e-05,0.312,162.012,1,Relaxing Acoustic Tunes
0.814,0.531,0.000544,7.26e-06,0.18,130.02,1,Relaxing Acoustic Tunes
0.202,0.886,0.0286,0.0,0.192,145.781,1,Relaxing Acoustic Tunes
0.279,0.525,0.225,0.0,0.432,199.681,1,Relaxing Acoustic Tunes
0.279,0.742,0.000185,0.0,0.328,189.868,1,Relaxing Acoustic Tunes
0.279,0.574,0.192,0.0,0.465,177.69,1,Relaxing Acoustic Tunes
0.404,0.571,0.182,2.08e-05,0.29,147.01,1,Relaxing Acoustic Tunes
0.404,0.788,0.00518,1.71e-06,0.608,208.138,1,Relaxing Acoustic Tunes
0.404,0.98,0.000186,0.0,0.433,177.797,1,Relaxing Acoustic Tunes
0.404,0.845,0.00637,1.34e-05,0.591,165.703,1,Relaxing Acoustic Tunes
0.558,0.719,0.0367,0.0,0.371,112.027,1,Relaxing Acoustic Tunes
0.558,0.84,0.115,0.0,0.725,168.36,1,Relaxing Acoustic Tunes
0.558,0.814,0.0129,0.0,0.672,157.959,1,Relaxing Acoustic Tunes
0.558,0.635,0.256,0.0,0.58,139.575,1,Relaxing Acoustic Tunes
0.558,0.887,0.129,0.0,0.572,123.007,1,Relaxing Acoustic Tunes
0.558,0.604,0.0179,0.0,0.323,120.158,1,Relaxing Acoustic Tunes
0.558,0.873,0.172,0.0,0.475,143.967,1,Relaxing Acoustic Tunes
0.558,0.823,0.0102,9.45e-05,0.564,138.376,1,Relaxing Acoustic Tunes
0.558,0.926,0.00756,0.0,0.348,107.262,1,Relaxing Acoustic Tunes
0.558,0.719,0.101,0.0,0.483,158.031,1,Relaxing Acoustic Tunes
0.558,0.781,0.00657,0.00144,0.286,126.025,1,Relaxing Acoustic Tunes
0.683,0.854,0.0948,0.0,0.131,92.006,1,Relaxing Acoustic Tunes
0.683,0.784,0.00693,0.0152,0.396,138.058,1,Relaxing Acoustic Tunes
0.683,0.691,0.241,0.0,0.732,179.909,1,Relaxing Acoustic Tunes
0.683,0.478,0.0459,0.0,0.262,172.941,1,Relaxing Acoustic Tunes
0.683,0.776,0.15,0.0,0.223,173.996,1,Relaxing Acoustic Tunes
0.808,0.745,0.000874,0.927,0.276,123.03,1,Relaxing Acoustic Tunes
0.808,0.772,0.0413,1.42e-06,0.471,161.941,1,Relaxing Acoustic Tunes
0.808,0.313,0.116,0.0,0.277,159.951,1,Relaxing Acoustic Tunes
0.276,0.715,0.00552,0.000417,0.173,137.028,1,Relaxing Acoustic Tunes
0.401,0.888,0.000367,0.0,0.365,146.781,1,Relaxing Acoustic Tunes
0.401,0.9,2.32e-06,0.000925,0.521,97.99,1,Relaxing Acoustic Tunes
0.401,0.608,0.0505,7.96e-05,0.0761,133.595,1,Relaxing Acoustic Tunes
0.401,0.802,0.0236,0.0,0.326,163.987,1,Relaxing Acoustic Tunes
0.552,0.56,0.26,0.0,0.195,139.825,1,Relaxing Acoustic Tunes
0.552,0.893,0.0158,0.0,0.777,163.948,1,Relaxing Acoustic Tunes
0.552,0.648,0.0533,0.00015,0.407,142.159,1,Relaxing Acoustic Tunes
0.552,0.744,0.496,0.0,0.627,156.027,1,Relaxing Acoustic Tunes
0.552,0.717,0.214,2.89e-06,0.262,127.915,1,Relaxing Acoustic Tunes
0.552,0.836,0.00942,0.0,0.432,140.496,1,Relaxing Acoustic Tunes
0.552,0.731,0.0536,0.0,0.632,174.516,1,Relaxing Acoustic Tunes
0.552,0.89,0.000143,0.0,0.716,146.525,1,Relaxing Acoustic Tunes
0.552,0.603,0.199,0.0,0.231,139.907,1,Relaxing Acoustic Tunes
0.552,0.702,0.117,2.06e-05,0.564,169.994,1,Relaxing Acoustic Tunes
0.552,0.98,0.00159,0.00552,0.668,162.961,1,Relaxing Acoustic Tunes
0.552,0.774,0.215,0.0,0.194,75.07,1,Relaxing Acoustic Tunes
0.552,0.76,0.00713,0.0113,0.338,104.957,1,Relaxing Acoustic Tunes
0.552,0.73,0.0011,0.0,0.162,116.875,1,Relaxing Acoustic Tunes
0.552,0.706,0.484,6.49e-05,0.721,167.468,1,Relaxing Acoustic Tunes
0.552,0.599,0.0703,0.0,0.0916,161.884,1,Relaxing Acoustic Tunes
0.677,0.688,0.138,0.0,0.198,98.049,1,Relaxing Acoustic Tunes
0.677,0.481,0.15,0.0,0.246,134.01,1,Relaxing Acoustic Tunes
0.677,0.671,0.004,5.07e-05,0.527,137.046,1,Relaxing Acoustic Tunes
0.677,0.506,0.345,0.0,0.497,145.843,1,Relaxing Acoustic Tunes
0.677,0.557,0.00508,8.36e-06,0.1,150.127,1,Relaxing Acoustic Tunes
0.802,0.591,0.0104,0.0,0.309,139.864,1,Relaxing Acoustic Tunes
0.802,0.556,0.0339,0.0,0.158,120.047,1,Relaxing Acoustic Tunes
0.199,0.685,0.00307,0.0,0.222,89.048,1,Relaxing Acoustic Tunes
0.273,0.618,0.0116,5.04e-06,0.563,80.405,1,Relaxing Acoustic Tunes
0.273,0.59,0.00254,1.07e-06,0.214,174.863,1,Relaxing Acoustic Tunes
0.273,0.762,0.0728,0.0,0.409,81.101,1,Relaxing Acoustic Tunes
0.398,0.699,0.0657,0.0,0.472,146.457,1,Relaxing Acoustic Tunes
0.398,0.54,0.0118,0.0,0.447,177.168,1,Relaxing Acoustic Tunes
0.398,0.626,0.195,2.55e-05,0.0404,106.733,1,Relaxing Acoustic Tunes
0.546,0.97,0.000823,2.08e-05,0.383,100.065,1,Relaxing Acoustic Tunes
0.546,0.649,0.143,1.55e-05,0.298,99.05,1,Relaxing Acoustic Tunes
0.546,0.538,0.233,0.0,0.58,182.12,1,Relaxing Acoustic Tunes
0.546,0.814,0.023,0.0,0.146,104.98,1,Relaxing Acoustic Tunes
