track_id,danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
6prKHhjQS7vc1YKLI77cQJ,0.869,0.772,0.164,0.0,0.812,89.918,0,Energetic Dance Tracks
2NYOqKy4VX6dqVtzrv1Cx9,0.494,0.782,0.0443,0.0,0.44,75.932,0,Energetic Dance Tracks
7sLpSWxQazJzDVG6YGzlVs,0.494,0.887,0.00661,0.0,0.548,89.554,0,Energetic Dance Tracks
2I5ao7JannZZMlweLTz0hO,0.494,0.885,0.000171,0.0,0.471,75.992,0,Energetic Dance Tracks
7x6ev0H9OAmvuDnyuItBZS,0.613,0.602,0.228,1.11e-06,0.709,87.389,0,Energetic Dance Tracks
01CnYyPXMFRzOFVQBU8WMb,0.613,0.801,0.0626,1.15e-05,0.609,126.966,0,Energetic Dance Tracks
5ilbsx6qkdgTZLptWIvXEV,0.613,0.917,0.000398,9.69e-06,0.77,140.001,0,Energetic Dance Tracks
06gD2ZtK3Dzc1BYqWExQJJ,0.613,0.564,0.134,1.65e-06,0.538,78.388,0,Energetic Dance Tracks
2d48mamATjby7wgPjdrSOQ,0.613,0.84,0.00083,0.0,0.527,104.975,0,Energetic Dance Tracks
2H9CKpZiLDF223BbwehpDF,0.613,0.778,0.0985,0.0,0.626,129.483,0,Energetic Dance Tracks
5D2mYZuzcgjpchVY1pmTPh,0.613,0.574,0.0253,3.13e-05,0.755,125.18,0,Energetic Dance Tracks
2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,0.00882,0.0,0.484,80.003,0,Energetic Dance Tracks
56ZrTFkANjeAMiS14njg4E,0.613,0.857,0.0012,0.0,0.656,124.989,0,Energetic Dance Tracks
43zr9kKkeiQrshvYuvNtfM,0.738,0.914,0.144,0.00099,0.935,127.885,0,Energetic Dance Tracks
0tuyEYTaqLxE41yGHSsXjy,0.738,0.614,0.0151,0.0,0.413,110.021,0,Energetic Dance Tracks
7hRLuo4QnzCsjICXUOhTE6,0.738,0.71,0.0266,0.0,0.722,151.985,0,Energetic Dance Tracks
383B8ksM58jbV3HbiRJo0K,0.738,0.983,0.0376,5.98e-06,0.957,92.998,0,Energetic Dance Tracks
6vQnpXl0KvwTfLpIhoOLHc,0.738,0.658,0.0344,0.0,0.39,128.208,0,Energetic Dance Tracks
3xuzbqmCALn6Ua8JeOrnZl,0.738,0.952,0.0631,0.0,0.899,122.0,0,Energetic Dance Tracks
23khhseCLQqVMCIT1WMAns,0.738,0.482,0.0266,0.621,0.352,93.457,0,Energetic Dance Tracks
63dHVDt4TXudnl2K1eziJT,0.738,0.763,0.211,0.0,0.483,108.075,0,Energetic Dance Tracks
5zBDg6Pp5LFyhaSCqm3p5d,0.738,0.922,0.0034,0.0,0.689,116.024,0,Energetic Dance Tracks
371GoHoueVN53jY8MoWufq,0.738,0.755,0.0272,0.0,0.19,93.047,0,Energetic Dance Tracks
36YCdzT57us0LhDmCYtrNE,0.738,0.885,0.0133,0.0,0.752,112.878,0,Energetic Dance Tracks
1TweDM3JC49LNeelLVg3yX,0.738,0.7,0.312,0.000219,0.825,150.015,0,Energetic Dance Tracks
1AlvKwk3NBZ8lAt7GC6SiT,0.738,0.84,0.00437,0.00629,0.862,107.755,0,Energetic Dance Tracks
6ntkwU1MhehTKgx4BWxX3f,0.738,0.804,0.197,0.0,0.791,109.045,0,Energetic Dance Tracks
485RHcQUM5qotAlfutUhwT,0.738,0.678,0.176,0.0,0.514,79.002,0,Energetic Dance Tracks
1gnkotdghLOSDg4OoliVRD,0.738,0.665,0.255,0.000142,0.644,122.546,0,Energetic Dance Tracks
6lob8yGQuretKACtogsaQL,0.863,0.772,0.0167,0.0,0.83,110.514,0,Energetic Dance Tracks
0PB0O24JqAuNdOAFVJljMS,0.863,0.706,0.143,4.43e-05,0.686,140.017,0,Energetic Dance Tracks
0l7DPAKQVayEz9FXC9di2e,0.863,0.515,0.0423,0.0,0.844,82.985,0,Energetic Dance Tracks
55OdqrG8WLmsYyY1jijD9b,0.863,0.576,0.124,0.0,0.832,132.054,0,Energetic Dance Tracks
5E2Ov10oFPy0qNoNr1qmdc,0.863,0.657,0.266,0.00632,0.829,115.96,0,Energetic Dance Tracks
