track_id,danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
1XoANQIq3IKd0YsZTDd4RR,0.588,0.515,0.034,0.0,0.252,106.482,1,Relaxing Acoustic Tunes
7myWs0kcLWtbBrARHi3GoL,0.588,0.667,0.00113,0.506,0.292,144.971,1,Relaxing Acoustic Tunes
11EX5yhxr9Ihl3IN1asrfK,0.588,0.622,0.0906,0.000633,0.229,107.942,1,Relaxing Acoustic Tunes
1xYpVRspgaLxdJLOTQkTjg,0.588,0.567,0.221,0.0,0.113,150.009,1,Relaxing Acoustic Tunes
7H2TYuu6OmqkxQD3LIZRC7,0.588,0.828,0.00298,0.00203,0.938,191.874,1,Relaxing Acoustic Tunes
0YGQ3hZcRLC5YX7o0hdmHg,0.588,0.461,0.237,1.54e-05,0.659,200.053,1,Relaxing Acoustic Tunes
6zy6JNfrc4ve2M6xmhadLV,0.588,0.905,0.0714,0.0,0.43,108.75,1,Relaxing Acoustic Tunes
0a4ZGSRZOgspQy2HYzU82l,0.588,0.664,0.043,4.3e-05,0.333,106.502,1,Relaxing Acoustic Tunes
7LSpFCvRZZot2AlmkUzy9k,0.588,0.88,0.0976,0.000167,0.242,96.003,1,Relaxing Acoustic Tunes
4LkT6eAaE0ewY21VHfKoBv,0.588,0.402,0.181,0.0,0.216,175.667,1,Relaxing Acoustic Tunes
6j5BK1cFX9TjJd5EXHGgAn,0.588,0.836,0.0279,0.0,0.236,170.061,1,Relaxing Acoustic Tunes
4Nomj38R7Ds0P8I8orW2Tv,0.588,0.847,0.0145,0.0,0.38,99.058,1,Relaxing Acoustic Tunes
6TpyujRefwsflWFXbmjVpj,0.588,0.55,0.166,8.67e-06,0.39,115.01,1,Relaxing Acoustic Tunes
4dvObSfgu2fiKIxcZxTaPs,0.713,0.496,0.0164,0.229,0.775,195.8,1,Relaxing Acoustic Tunes
4paAidoE8VAemwU4jgCc6l,0.713,0.62,0.171,1.16e-06,0.206,130.09,1,Relaxing Acoustic Tunes
7ancvwiSHq5uQSUCxW6IFY,0.713,0.57,0.0425,0.0,0.155,159.99,1,Relaxing Acoustic Tunes
5bpx60gYQoDDJcP7vBygPB,0.713,0.408,0.0365,0.000285,0.103,103.968,1,Relaxing Acoustic Tunes
6rUmUJ2drFemHTH73bFAKQ,0.713,0.575,0.00669,0.0,0.189,145.95,1,Relaxing Acoustic Tunes
1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,0.0166,0.0,0.589,173.947,1,Relaxing Acoustic Tunes
2DQ1ITjI0YoLFzuADN1ZBW,0.838,0.771,0.0117,0.0,0.405,175.957,1,Relaxing Acoustic Tunes
1s1x98eyZBTFpQ1KRCRd8f,0.291,0.695,0.0746,1.25e-05,0.178,141.696,1,Relaxing Acoustic Tunes
5z5ao3FAaVwHk1g7xuOBcB,0.291,0.735,0.000374,4.53e-06,0.19,175.978,1,Relaxing Acoustic Tunes
2X42KFgnOSaxOHMG0nDOdj,0.416,0.84,0.0139,0.0,0.523,177.942,1,Relaxing Acoustic Tunes
5PZ2cqh9Yem2g6cTSOLllz,0.416,0.741,0.00804,0.0,0.286,160.515,1,Relaxing Acoustic Tunes
1gVVSmhWjci8l9Vrsl6HaS,0.416,0.819,0.000138,0.00108,0.632,140.083,1,Relaxing Acoustic Tunes
1VpTwecl7EbQiGyVsvwFQE,0.416,0.967,0.000367,0.0,0.431,171.032,1,Relaxing Acoustic Tunes
64bWFjtzBRVSllQz9H2RAY,0.416,0.747,0.0116,0.000124,0.304,170.107,1,Relaxing Acoustic Tunes
6ZNZkRYqSrPwISR63lC4bu,0.416,0.854,0.0127,0.0,0.102,142.948,1,Relaxing Acoustic Tunes
3FtQes77xlbS9QTVts7p2u,0.582,0.749,0.00375,0.0,0.433,106.999,1,Relaxing Acoustic Tunes
1hoBuYInLOISSH4yqEicyi,0.582,0.901,0.00545,0.0,0.391,117.94,1,Relaxing Acoustic Tunes
2ssYQKMqVUkoQgi02PmDPB,0.582,0.564,0.0959,0.0,0.718,204.002,1,Relaxing Acoustic Tunes
0K1KOCeJBj3lpDYxEX9qP2,0.582,0.882,0.00189,1.03e-05,0.507,107.034,1,Relaxing Acoustic Tunes
5CLMG0eAitcBauIR8zPukZ,0.582,0.487,0.00168,0.0,0.308,80.326,1,Relaxing Acoustic Tunes
0P9c1rdCeGAkCeS425KbI5,0.582,0.797,0.23,0.0,0.595,135.973,1,Relaxing Acoustic Tunes
3cjF2OFRmip8spwZYQRKxP,0.582,0.677,0.0312,6.6e-06,0.205,193.818,1,Relaxing Acoustic Tunes
0JNdS1n0ifOP25XvhwAMgM,0.582,0.772,0.000343,0.0191,0.36,127.957,1,Relaxing Acoustic Tunes
2cTDAjspaQQ7NLyEGZ6JT8,0.582,0.766,0.0538,0.0,0.548,147.338,1,Relaxing Acoustic Tunes
6Y9kdB2O0h9gq9y2vclsWT,0.582,0.621,0.00317,0.0,0.331,179.458,1,Relaxing Acoustic Tunes
0vCTQcxSGAgjHaiAsIANKn,0.582,0.529,0.00961,0.000554,0.567,166.134,1,Relaxing Acoustic Tunes
4AniPkv5vgdE1n6VKreiyI,0.707,0.642,0.204,0.0,0.249,113.083,1,Relaxing Acoustic Tunes
0440JCJyIAmINA8KcYgFb5,0.707,0.67,0.0813,0.0,0.235,163.099,1,Relaxing Acoustic Tunes
5QMIQGJ7PiQyAH42SDIYs0,0.707,0.8,0.128,2.59e-05,0.354,124.991,1,Relaxing Acoustic Tunes
38R5sydMbsBzSPGPMfmtpb,0.707,0.444,0.00152,0.0,0.322,164.117,1,Relaxing Acoustic Tunes
7Bot6AB2dsvZEyqzUL8AUH,0.832,0.522,0.012,0.079,0.253,150.044,1,Relaxing Acoustic Tunes
2SVx3uds6jTWALFxevIWMA,0.288,0.638,0.133,8.16e-05,0.147,66.424,1,Relaxing Acoustic Tunes
6sSDEFMeyf16WRDLRCXwTc,0.413,0.836,0.0316,0.0,0.503,140.515,1,Relaxing Acoustic Tunes
04BSvYghzdxjSJNpee36er,0.413,0.969,2.87e-05,0.000753,0.374,164.999,1,Relaxing Acoustic Tunes
0snQkGI5qnAmohLE7jTsTn,0.413,0.873,0.000264,0.00249,0.48,116.68,1,Relaxing Acoustic Tunes
4o1zYFH5QWKu3E4MiC6lgE,0.413,0.928,0.106,0.0,0.469,83.203,1,Relaxing Acoustic Tunes
4mrVwQQiv8AkXoJWehbWsK,0.413,0.684,0.0557,4.76e-05,0.306,83.199,1,Relaxing Acoustic Tunes
608a1wIsSd5KzMEqm1O7w3,0.413,0.807,0.0537,0.0,0.438,149.336,1,Relaxing Acoustic Tunes
6xZ3fQFc5MtlUofBqtsUgA,0.413,0.612,0.261,0.000875,0.23,173.412,1,Relaxing Acoustic Tunes
0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,0.143,3.05e-05,0.301,138.984,1,Relaxing Acoustic Tunes
3CY7wjLc1CaAIrp9buEWhG,0.576,0.849,0.0678,0.0,0.482,119.999,1,Relaxing Acoustic Tunes
7oizkVPKiJYU5CyTjrcVp0,0.576,0.865,0.0343,5.32e-05,0.535,119.913,1,Relaxing Acoustic Tunes
0RUGuh2uSNFJpGMSsD1F5C,0.576,0.835,0.337,0.0,0.476,150.017,1,Relaxing Acoustic Tunes
2moTY9zKAZkRsODU4TUXY6,0.576,0.807,0.0157,0.0,0.765,158.002,1,Relaxing Acoustic Tunes
2lNdc3jjPV4aWEfKH0gvH2,0.576,0.731,0.0534,0.0,0.19,87.865,1,Relaxing Acoustic Tunes
6kxaaIeowajN7w21PfMLbu,0.576,0.627,0.0385,0.0,0.311,164.998,1,Relaxing Acoustic Tunes
3KEMjT3QVfKIl4E9DIcrmF,0.576,0.883,0.0309,0.0,0.156,147.969,1,Relaxing Acoustic Tunes
7kuZ5XTWm18LWFJ1CdijJV,0.576,0.496,0.0355,0.0,0.236,77.006,1,Relaxing Acoustic Tunes
7zqM7Wm2xJLZ50qAnTLoHD,0.576,0.515,0.0788,0.0,0.407,95.406,1,Relaxing Acoustic Tunes
1fvC3CmNAbsx0V9ULMU8NB,0.576,0.683,0.41,0.0,0.433,151.566,1,Relaxing Acoustic Tunes
52A0oY4u5ufxrHC85JGf4x,0.576,0.735,0.00662,2.68e-06,0.455,104.992,1,Relaxing Acoustic Tunes
1oHSFSaUdIHXTCE8GO0W9N,0.576,0.521,0.244,0.853,0.772,173.986,1,Relaxing Acoustic Tunes
461aKwfe43LKvJ1sm2BiHH,0.576,0.799,0.23,1.18e-06,0.189,149.98,1,Relaxing Acoustic Tunes
6cmlWpgZZ9G2BQPMKhl2wq,0.576,0.823,0.0263,3.75e-05,0.597,127.967,1,Relaxing Acoustic Tunes
7rr3gguU3TcVnLZD9VzASE,0.576,0.815,0.142,0.0,0.56,130.032,1,Relaxing Acoustic Tunes
5yIiXdLRE85OBiQmCaUenq,0.576,0.726,0.255,0.0,0.582,136.802,1,Relaxing Acoustic Tunes
3kOi5KZTcCOdqFlUjF9CDZ,0.576,0.843,0.0214,8.04e-05,0.628,126.009,1,Relaxing Acoustic Tunes
4q5YezDOIPcoLr8R81x9qy,0.701,0.751,0.123,0.0,0.22,129.994,1,Relaxing Acoustic Tunes
358bOvBiZCS9fRzNYosw6c,0.701,0.724,0.267,0.0,0.425,132.035,1,Relaxing Acoustic Tunes
1UDhFEt0NlOFKwWRQJTgHe,0.701,0.547,0.00843,0.0,0.4,140.015,1,Relaxing Acoustic Tunes
1ToprX3cpBiXoAe5eNSk74,0.701,0.396,0.112,0.0209,0.115,129.004,1,Relaxing Acoustic Tunes
1tXDziDamT0we73CTDsgsv,0.701,0.61,0.0113,0.0,0.598,157.995,1,Relaxing Acoustic Tunes
6F4tgHJ5dE0pVWRPs3m1hs,0.701,0.711,0.27,0.0,0.419,160.0,1,Relaxing Acoustic Tunes
3yhhv0VCmKkAWD9ysDLpTE,0.826,0.655,0.000761,0.0,0.45,184.057,1,Relaxing Acoustic Tunes
0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0.00425,0.00089,0.141,138.852,1,Relaxing Acoustic Tunes
4ZTVWCfZewoOYhhIEIrAlT,0.41,0.796,0.0365,0.000156,0.342,164.161,1,Relaxing Acoustic Tunes
7yZ93UxLRiF6eaiBrYkWfr,0.41,0.9,0.0166,1.12e-05,0.56,176.96,1,Relaxing Acoustic Tunes
3SK0wdiECK6UltzbYm2rkd,0.41,0.743,0.0416,0.0,0.417,176.048,1,Relaxing Acoustic Tunes
1zbcFS5hS92oXNL3UZDfY0,0.41,0.747,0.0581,0.0,0.369,158.064,1,Relaxing Acoustic Tunes
4ZixZ7dnqC7hUg9aWIcgwR,0.41,0.941,0.0332,0.0,0.465,85.679,1,Relaxing Acoustic Tunes
1A0qqpBZTPWO2H7tyOBqlE,0.41,0.688,0.0331,0.0,0.465,189.607,1,Relaxing Acoustic Tunes
2SasoXZyv82yYgHiVOvxQn,0.41,0.886,0.0671,0.0,0.393,72.577,1,Relaxing Acoustic Tunes
6WV1sNIE0gG9cIdQ27vuvI,0.41,0.922,3.1e-05,0.000343,0.327,109.511,1,Relaxing Acoustic Tunes
5TCBWmEBrin7etRa4Lswr1,0.41,0.82,0.252,0.0,0.526,170.718,1,Relaxing Acoustic Tunes
4wCD0qOFNRu1Q6O3N6ycm4,0.57,0.664,0.00836,1.2e-05,0.487,162.084,1,Relaxing Acoustic Tunes
42HmE5WxtyljQoV0aCi8Yq,0.57,0.906,0.0264,0.0,0.446,124.969,1,Relaxing Acoustic Tunes
5W0RVQViQC7xocvAUnIs6Z,0.57,0.557,0.143,0.0,0.301,83.224,1,Relaxing Acoustic Tunes
1OIxqnC2Bc8fN91XSxQ8HX,0.57,0.633,0.242,0.00176,0.339,148.027,1,Relaxing Acoustic Tunes
2uk0YH2ahN0UE5jaCMa5jn,0.57,0.923,0.00116,9.69e-06,0.403,135.006,1,Relaxing Acoustic Tunes
3c9EsIo34kil8Oj1reaozB,0.57,0.678,0.0309,9.92e-06,0.358,137.581,1,Relaxing Acoustic Tunes
0PD211kSLtAZ76OSHtMOnJ,0.57,0.664,0.0328,0.0,0.214,121.316,1,Relaxing Acoustic Tunes
5fA1TwOU2u8K5vPwgrUyOf,0.57,0.674,0.189,0.0,0.256,87.88,1,Relaxing Acoustic Tunes
4zhiR8GdYCOShGhs0itUyo,0.57,0.814,0.000432,1.45e-05,0.515,113.489,1,Relaxing Acoustic Tunes
6clrpCeCKy6A0Tda4Tq3Ha,0.57,0.642,0.107,0.927,0.7,153.592,1,Relaxing Acoustic Tunes
1yRke3PmsyFrYlFZOAkABk,0.57,0.618,0.153,0.0,0.286,138.034,1,Relaxing Acoustic Tunes
0bILU0UiNDmA5Ff6whhb2R,0.57,0.67,0.426,0.0,0.593,140.924,1,Relaxing Acoustic Tunes
4rhSYWoLaBbkQccjme9UOJ,0.57,0.545,0.132,1.41e-06,0.344,107.952,1,Relaxing Acoustic Tunes
5W7xC99N2Zzfh69r7I7zWK,0.57,0.58,0.0124,0.0,0.404,171.812,1,Relaxing Acoustic Tunes
0itNMuBHye9fu392b4e9oa,0.695,0.993,0.00177,0.00246,0.281,107.951,1,Relaxing Acoustic Tunes
221qmpQeBNV87sUjQeUTVH,0.695,0.669,0.0881,0.0137,0.063,119.986,1,Relaxing Acoustic Tunes
2rurDawMfoKP4uHyb2kJBt,0.695,0.636,0.234,0.0,0.575,174.14,1,Relaxing Acoustic Tunes
1qLDXxbJK1VLwS9jArwWnC,0.695,0.416,0.101,0.0,0.241,119.971,1,Relaxing Acoustic Tunes
1LLXZFeAHK9R4xUramtUKw,0.695,0.71,0.0246,0.000104,0.557,157.925,1,Relaxing Acoustic Tunes
3hv6ndi7uFT9L9wrhQCsqY,0.82,0.603,0.0351,0.0159,0.177,159.976,1,Relaxing Acoustic Tunes
4BObwxRcqiuifYuPbYrjqP,0.82,0.576,0.0557,3.73e-05,0.183,141.003,1,Relaxing Acoustic Tunes
2GjUTgYXjkgPV5fN0FEU4l,0.82,0.471,0.307,0.0,0.173,156.944,1,Relaxing Acoustic Tunes
7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,0.0149,4.71e-06,0.4,159.98,1,Relaxing Acoustic Tunes
69rOfKSz0ys8UdgTkGd6qV,0.407,0.678,0.19,0.0,0.297,117.555,1,Relaxing Acoustic Tunes
4KpbopdresVvdhe0qUTmj6,0.407,0.887,0.000762,0.0,0.509,92.824,1,Relaxing Acoustic Tunes
57kR5SniQIbsbVoIjjOUDa,0.407,0.725,0.0141,2.46e-06,0.247,196.093,1,Relaxing Acoustic Tunes
58oryymPZNdtS2z8Une6NJ,0.407,0.612,0.288,0.0,0.488,96.943,1,Relaxing Acoustic Tunes
6FOpPA0a80RuBqqgDozvja,0.407,0.896,0.012,0.0,0.156,138.697,1,Relaxing Acoustic Tunes
3ZzmuoHXbV5Lu0O1BZm2Bd,0.407,0.627,0.112,0.000266,0.438,187.676,1,Relaxing Acoustic Tunes
5NHTtXGCdO7ul16xr0q93w,0.564,0.947,7.81e-06,0.828,0.351,100.002,1,Relaxing Acoustic Tunes
5Ur3FZ0DkRPDwXdyjmx64i,0.564,0.902,0.35,0.0,0.444,141.099,1,Relaxing Acoustic Tunes
5k7KtLUFDlawcjyvo5NpnT,0.564,0.718,0.0166,0.0,0.213,93.99,1,Relaxing Acoustic Tunes
4mnuiEDq1ADXUTYWJxLo4B,0.564,0.76,0.0676,0.0,0.528,134.015,1,Relaxing Acoustic Tunes
37f4ITSlgPX81ad2EvmVQr,0.564,0.714,0.0549,0.0,0.33,175.924,1,Relaxing Acoustic Tunes
7dZOwXFupdzK8Zi4iTJlXJ,0.564,0.589,0.0279,0.000559,0.781,170.016,1,Relaxing Acoustic Tunes
7pvy3nhtBIQUakHS4OjFqB,0.564,0.823,0.214,0.0,0.472,132.113,1,Relaxing Acoustic Tunes
4VXoOYmknI2CqzkmXdLc8k,0.564,0.727,0.000389,0.0,0.614,125.407,1,Relaxing Acoustic Tunes
1x0AirtLjfVquI0A9iBVep,0.564,0.968,0.000116,3.97e-05,0.352,103.885,1,Relaxing Acoustic Tunes
58TaFP5j5i9swOf584yon2,0.689,0.723,0.0985,0.0,0.288,160.042,1,Relaxing Acoustic Tunes
1Ser4X0TKttOvo8bgdytTP,0.689,0.564,0.19,0.0,0.122,185.03,1,Relaxing Acoustic Tunes
5sRUXYW5XqkHpGUjNIaU1W,0.689,0.626,0.21,0.0,0.453,157.954,1,Relaxing Acoustic Tunes
3vu8NXAryXrNG8ICj71Buq,0.689,0.858,0.00129,0.0,0.51,140.022,1,Relaxing Acoustic Tunes
2PN3gbuBn5WBEwrEJH3xiu,0.689,0.562,0.0656,0.0,0.21,133.987,1,Relaxing Acoustic Tunes
1BpV8IGf4XsRRJf4Xuui9q,0.689,0.774,8.72e-05,0.0,0.25,102.054,1,Relaxing Acoustic Tunes
3r8RuvgbX9s7ammBn07D3W,0.814,0.641,0.027,0.0,0.183,133.854,1,Relaxing Acoustic Tunes
2tudvzsrR56uom6smgOcSf,0.814,0.676,0.00709,1.28e-05,0.312,162.012,1,Relaxing Acoustic Tunes
0ky8syPEVEfD7qCxMTW49X,0.814,0.531,0.000544,7.26e-06,0.18,130.02,1,Relaxing Acoustic Tunes
1yKAqZoi8xWGLCf5vajroL,0.202,0.886,0.0286,0.0,0.192,145.781,1,Relaxing Acoustic Tunes
6T5C1e56lt5bpLPGFszX0l,0.279,0.525,0.225,0.0,0.432,199.681,1,Relaxing Acoustic Tunes
2bL2gyO6kBdLkNSkxXNh6x,0.279,0.742,0.000185,0.0,0.328,189.868,1,Relaxing Acoustic Tunes
1wNpAmuWqFdFIKc2STISa6,0.279,0.574,0.192,0.0,0.465,177.69,1,Relaxing Acoustic Tunes
2WZyfujzMweFLnozyUJBkW,0.404,0.571,0.182,2.08e-05,0.29,147.01,1,Relaxing Acoustic Tunes
3jhV8I9sIPXsjPs2ZOnSaf,0.404,0.788,0.00518,1.71e-06,0.608,208.138,1,Relaxing Acoustic Tunes
4pImG3RdbaGfanzQOTFgyr,0.404,0.98,0.000186,0.0,0.433,177.797,1,Relaxing Acoustic Tunes
1RKgzcNwAb5Pnvt5uuqhQX,0.404,0.845,0.00637,1.34e-05,0.591,165.703,1,Relaxing Acoustic Tunes
5QpaGzWp0hwB5faV8dkbAz,0.558,0.719,0.0367,0.0,0.371,112.027,1,Relaxing Acoustic Tunes
6ElumkJqdCEk1CJjLDWL1C,0.558,0.84,0.115,0.0,0.725,168.36,1,Relaxing Acoustic Tunes
5diaZoBVu3UizxlW8V9Lwc,0.558,0.814,0.0129,0.0,0.672,157.959,1,Relaxing Acoustic Tunes
2TDP5T7TSnD5oVn4Irg585,0.558,0.635,0.256,0.0,0.58,139.575,1,Relaxing Acoustic Tunes
3RP9cwNocvCSpruK3lRdMQ,0.558,0.887,0.129,0.0,0.572,123.007,1,Relaxing Acoustic Tunes
4XMedbCgTdpJ354PDIoFp9,0.558,0.604,0.0179,0.0,0.323,120.158,1,Relaxing Acoustic Tunes
3kv6omImmKEfOVJWjstusF,0.558,0.873,0.172,0.0,0.475,143.967,1,Relaxing Acoustic Tunes
2oBays3WwAHXspT84n5Lhg,0.558,0.823,0.0102,9.45e-05,0.564,138.376,1,Relaxing Acoustic Tunes
3s17hg6GsjCTo1qFSYRmFd,0.558,0.926,0.00756,0.0,0.348,107.262,1,Relaxing Acoustic Tunes
6DEaND0SHv3sC11xobZLiy,0.558,0.719,0.101,0.0,0.483,158.031,1,Relaxing Acoustic Tunes
4bO6IzKXMWhmncfIO9GBq2,0.558,0.781,0.00657,0.00144,0.286,126.025,1,Relaxing Acoustic Tunes
2sBHQfX9QxJwGcdutAj6Pj,0.683,0.854,0.0948,0.0,0.131,92.006,1,Relaxing Acoustic Tunes
6sKGGi2pVKXR69s1SNdhGv,0.683,0.784,0.00693,0.0152,0.396,138.058,1,Relaxing Acoustic Tunes
3umS4y3uQDkqekNjVpiRUs,0.683,0.691,0.241,0.0,0.732,179.909,1,Relaxing Acoustic Tunes
26Hgx0810XUis01XWvoftB,0.683,0.478,0.0459,0.0,0.262,172.941,1,Relaxing Acoustic Tunes
1qsHYUd2c1wFGcn7e63QmG,0.683,0.776,0.15,0.0,0.223,173.996,1,Relaxing Acoustic Tunes
7AZWUtaMrz5MzfAW3Fy0aj,0.808,0.745,0.000874,0.927,0.276,123.03,1,Relaxing Acoustic Tunes
4BHzHISX21PYwGXiBEUQ70,0.808,0.772,0.0413,1.42e-06,0.471,161.941,1,Relaxing Acoustic Tunes
3fHNHBb2eGLahIvoVa19zq,0.808,0.313,0.116,0.0,0.277,159.951,1,Relaxing Acoustic Tunes
5VGlqQANWDKJFl0MBG3sg2,0.276,0.715,0.00552,0.000417,0.173,137.028,1,Relaxing Acoustic Tunes
0bORa4VpL8NzyMXEI6UFGK,0.401,0.888,0.000367,0.0,0.365,146.781,1,Relaxing Acoustic Tunes
6RfDLynqmspMOKA57mXyQI,0.401,0.9,2.32e-06,0.000925,0.521,97.99,1,Relaxing Acoustic Tunes
0SNIAtRCPVVLoGEPcuHSIc,0.401,0.608,0.0505,7.96e-05,0.0761,133.595,1,Relaxing Acoustic Tunes
1MzlQlMCHU4zSyHjVGbMln,0.401,0.802,0.0236,0.0,0.326,163.987,1,Relaxing Acoustic Tunes
2t0o16TerppEdd4ialgfKu,0.552,0.56,0.26,0.0,0.195,139.825,1,Relaxing Acoustic Tunes
5sjIhQzNljMVrDklI91ezp,0.552,0.893,0.0158,0.0,0.777,163.948,1,Relaxing Acoustic Tunes
048fAgdSLnAbQZG1ePSUKb,0.552,0.648,0.0533,0.00015,0.407,142.159,1,Relaxing Acoustic Tunes
4pcafPzLDSqQktqSpxHL3E,0.552,0.744,0.496,0.0,0.627,156.027,1,Relaxing Acoustic Tunes
1XbC2PUR09MlgmpVbLgF4L,0.552,0.717,0.214,2.89e-06,0.262,127.915,1,Relaxing Acoustic Tunes
6fTgbkBiMITtHUmik95ClX,0.552,0.836,0.00942,0.0,0.432,140.496,1,Relaxing Acoustic Tunes
0y9uTzK9cNKSAEHnpeRG8C,0.552,0.731,0.0536,0.0,0.632,174.516,1,Relaxing Acoustic Tunes
4VgEM12OeaN3GyBV487Me7,0.552,0.89,0.000143,0.0,0.716,146.525,1,Relaxing Acoustic Tunes
0aPZbnkMoWJaJ5CNVLCj8S,0.552,0.603,0.199,0.0,0.231,139.907,1,Relaxing Acoustic Tunes
1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,0.117,2.06e-05,0.564,169.994,1,Relaxing Acoustic Tunes
4Dio1t8RHzLv1nfPJTSZyP,0.552,0.98,0.00159,0.00552,0.668,162.961,1,Relaxing Acoustic Tunes
2E0bqoMlIb2xmFyZHRjtzK,0.552,0.774,0.215,0.0,0.194,75.07,1,Relaxing Acoustic Tunes
64MmobYNviePoiaINMrbMn,0.552,0.76,0.00713,0.0113,0.338,104.957,1,Relaxing Acoustic Tunes
7z7kvUQGwlC6iOl7vMuAr9,0.552,0.73,0.0011,0.0,0.162,116.875,1,Relaxing Acoustic Tunes
2aBEchhqPDgnvjPhCgzHSx,0.552,0.706,0.484,6.49e-05,0.721,167.468,1,Relaxing Acoustic Tunes
14gkWVFMwdxBMyqBw1wmIg,0.552,0.599,0.0703,0.0,0.0916,161.884,1,Relaxing Acoustic Tunes
6MxMqCgqmekcr0VwSU7AVH,0.677,0.688,0.138,0.0,0.198,98.049,1,Relaxing Acoustic Tunes
7c9OYhqeRkDQsoRYGjDrv2,0.677,0.481,0.15,0.0,0.246,134.01,1,Relaxing Acoustic Tunes
30cSNer6TV8x2utjULVeQ5,0.677,0.671,0.004,5.07e-05,0.527,137.046,1,Relaxing Acoustic Tunes
16wAOAZ2OkqoIDN7TpChjR,0.677,0.506,0.345,0.0,0.497,145.843,1,Relaxing Acoustic Tunes
3ioJs8DQw527GmqJIp5gZG,0.677,0.557,0.00508,8.36e-06,0.1,150.127,1,Relaxing Acoustic Tunes
6gi6y1xwmVszDWkUqab1qw,0.802,0.591,0.0104,0.0,0.309,139.864,1,Relaxing Acoustic Tunes
77fP7UixHMYEIFT8NS92Ul,0.802,0.556,0.0339,0.0,0.158,120.047,1,Relaxing Acoustic Tunes
6XpT1tBTqVqx9RfD5jv2Vw,0.199,0.685,0.00307,0.0,0.222,89.048,1,Relaxing Acoustic Tunes
5c4T0gvgzWRLLFrfjsF5Xu,0.273,0.618,0.0116,5.04e-06,0.563,80.405,1,Relaxing Acoustic Tunes
120w1eBYfiYrSXtegu6uEb,0.273,0.59,0.00254,1.07e-06,0.214,174.863,1,Relaxing Acoustic Tunes
3Rh3zDYanZFHaeXFT4Asps,0.273,0.762,0.0728,0.0,0.409,81.101,1,Relaxing Acoustic Tunes
6Rjw3kkox3TPXPB6sixLGs,0.398,0.699,0.0657,0.0,0.472,146.457,1,Relaxing Acoustic Tunes
3EhEA0wiWPhqfjbaSHIxan,0.398,0.54,0.0118,0.0,0.447,177.168,1,Relaxing Acoustic Tunes
510mvRgE4jLSsJcBh2pH0j,0.398,0.626,0.195,2.55e-05,0.0404,106.733,1,Relaxing Acoustic Tunes
0INUE1K7cEiE8VH63Rv5RJ,0.546,0.97,0.000823,2.08e-05,0.383,100.065,1,Relaxing Acoustic Tunes
3lBRNqXjPp2j3JMTCXDTNO,0.546,0.649,0.143,1.55e-05,0.298,99.05,1,Relaxing Acoustic Tunes
0yHConG49418wPs8UfAt44,0.546,0.538,0.233,0.0,0.58,182.12,1,Relaxing Acoustic Tunes
3ZffCQKLFLUvYM59XKLbVm,0.546,0.814,0.023,0.0,0.146,104.98,1,Relaxing Acoustic Tunes
6LNoArVBBVZzUTUiAX2aKO,0.546,0.64,0.0438,0.0,0.63,137.728,1,Relaxing Acoustic Tunes
2oNYsdCasRRlz1shXFAz7D,0.546,0.98,0.0154,0.0,0.478,120.037,1,Relaxing Acoustic Tunes
4ljDnzzqwnRIynr1g55um4,0.546,0.908,0.215,9.47e-06,0.59,116.885,1,Relaxing Acoustic Tunes
7rKKh8AGVXuNXgLBpTBTFH,0.546,0.871,0.139,8.85e-05,0.303,189.723,1,Relaxing Acoustic Tunes
6TclVCUxDQm9s3Bey6Ao8H,0.546,0.882,0.000784,0.0,0.64,139.966,1,Relaxing Acoustic Tunes
2Gyc6e2cLxA5hoX1NOvYnU,0.546,0.529,0.0869,6.37e-06,0.248,107.333,1,Relaxing Acoustic Tunes
2AsTgVcWojYwQAvzgacYWy,0.546,0.864,5.9e-05,0.00224,0.274,93.022,1,Relaxing Acoustic Tunes
1s8DkdE3uOWrGU7vonKrbK,0.546,0.775,0.403,0.00614,0.889,169.9,1,Relaxing Acoustic Tunes
4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0.0769,0.000335,0.203,161.989,1,Relaxing Acoustic Tunes
4rUTAkOU7OkVGeQuyQCHhF,0.671,0.777,0.0057,0.0011,0.289,99.98,1,Relaxing Acoustic Tunes
29t9XYOV65fFXiVzFFJgHH,0.671,0.639,0.0928,0.0,0.385,119.82,1,Relaxing Acoustic Tunes
5VuxWXbt7XENQCtE9TzpTv,0.671,0.716,0.341,2.23e-05,0.238,160.986,1,Relaxing Acoustic Tunes
0A2lJqfi04TKDTJYoKBxa9,0.796,0.504,0.115,0.0,0.221,130.01,1,Relaxing Acoustic Tunes
0WIv5qV41y6YjjB9V1biuC,0.796,0.468,0.122,0.0,0.0677,119.98,1,Relaxing Acoustic Tunes
7jKUnzzOGhAlPjr7LkIUlE,0.796,0.467,0.202,3.58e-05,0.399,179.974,1,Relaxing Acoustic Tunes
4NoOME4Dhf4xgxbHDT7VGe,0.796,0.806,0.332,0.0,0.56,178.007,1,Relaxing Acoustic Tunes
